video_id,duration_minutes,title_length,description_length,tags_count,has_thumbnail_custom,video_quality,category,language,has_subtitles,channel_subscribers,channel_age_months,previous_videos_count,avg_upload_frequency_days,comments_count,likes_count,shares_count,playlist_adds,promoted,upload_time,upload_day,total_views
VID00918,46,77,,,Não,720p,Tecnologia,Português,Não,268310,,476,17,5526.0,47501,,23,Não,Manhã,Seg-Qui,399098
VID02288,21,87,432.0,12.0,Sim,1080p,Educação,Inglês,Sim,306752,91.0,224,16,5237.0,19729,3970.0,408,Não,Manhã,Seg-Qui,736155
VID01320,20,65,288.0,9.0,Sim,1080p,Fitness,Espanhol,Não,310082,101.0,414,7,9917.0,1723,2078.0,517,Sim,Manhã,Domingo,454335
VID02157,31,55,565.0,42.0,Sim,720p,Educação,Português,Sim,575152,116.0,412,2,8062.0,1136,2313.0,892,Não,Manhã,Domingo,390931
VID00588,29,50,260.0,26.0,Sim,1080p,Tecnologia,Português,Sim,471499,15.0,32,12,3661.0,47037,2615.0,168,Não,Madrugada,Domingo,579805
VID01630,49,56,510.0,30.0,Sim,1080p,Vlogs,Português,Não,452797,19.0,116,6,2119.0,21219,3332.0,434,Não,Madrugada,Sexta,476403
VID72336,58,56,318.0,29.0,Sim,1080p,Fitness,Português,Não,501654,17.0,367,12,3013.0,45923,2680.0,9,Não,Manhã,Sábado,470771
VID00376,17,64,363.0,15.0,Sim,720p,Fitness,Português,Não,497830,4.0,484,2,1501.0,4642,4514.0,886,Não,Noite,Sábado,366310
VID00334,3,12,795.0,40.0,Sim,1080p,Vlogs,Inglês,Sim,835161,23.0,145,14,7575.0,2045,1948.0,664,Não,Madrugada,Domingo,1772458
VID01833,38,46,576.0,15.0,Sim,1080p,Fitness,Inglês,Não,488959,69.0,473,24,205.0,9179,3835.0,467,Sim,Manhã,Sexta,1121520
VID02368,47,28,162.0,41.0,Sim,4K,Tecnologia,Inglês,Sim,512725,14.0,156,12,5992.0,21352,1737.0,280,Não,Manhã,Sábado,1491227
VID01119,57,43,946.0,27.0,Não,1080p,Culinária,Português,Não,445012,106.0,270,27,4189.0,18650,315.0,897,Não,Madrugada,Seg-Qui,390571
VID01443,49,45,712.0,38.0,Sim,720p,Música,Espanhol,Não,830765,44.0,300,22,3781.0,23163,331.0,738,Não,Manhã,Sábado,1768871
VID00911,26,82,296.0,7.0,Sim,720p,Vlogs,Espanhol,Não,28677,92.0,76,20,1931.0,36742,4756.0,818,Não,Madrugada,Sábado,243302
VID00777,14,67,589.0,44.0,Sim,1080p,Gaming,Espanhol,Sim,360477,108.0,352,24,6777.0,36610,254.0,814,Não,Tarde,Domingo,819471
VID01785,35,20,410.0,25.0,Sim,1080p,Educação,Português,Sim,590424,116.0,105,21,3489.0,825,2933.0,911,Não,Noite,Sexta,403249
VID00329,27,51,606.0,7.0,Não,1080p,Tecnologia,Inglês,Não,58496,37.0,299,29,8947.0,35276,56.0,724,Não,Manhã,Sexta,408753
VID01343,18,97,581.0,0.0,Sim,1080p,Gaming,Espanhol,Não,235530,62.0,113,8,7355.0,32958,805.0,938,Não,Tarde,Seg-Qui,557570
VID00321,51,50,781.0,49.0,Não,1080p,Fitness,Português,Sim,668000,72.0,95,3,3801.0,978,2707.0,748,Não,Manhã,Seg-Qui,470824
VID02051,35,15,101.0,8.0,Sim,1080p,Vlogs,Português,Sim,161568,116.0,238,6,1745.0,11942,118.0,375,Não,Tarde,Seg-Qui,217246
VID00013,12,98,688.0,42.0,Não,720p,Vlogs,Português,Sim,151090,115.0,358,10,1178.0,9042,2245.0,685,Não,Tarde,Domingo,222459
VID00898,21,95,102.0,18.0,Sim,1080p,Música,Inglês,Não,430918,53.0,402,15,815.0,37458,2485.0,330,Não,Manhã,Domingo,1953471
VID00172,43,44,665.0,39.0,Sim,720p,Fitness,Inglês,Sim,257134,119.0,124,25,8985.0,8483,2762.0,155,Sim,Manhã,Sábado,836545
VID00261,55,22,578.0,13.0,Não,720p,Tecnologia,Português,Não,474492,35.0,232,14,7796.0,49620,3999.0,797,Não,Manhã,Domingo,608783
VID02281,4,24,245.0,20.0,Sim,480p,Música,Espanhol,Sim,426696,75.0,420,19,7617.0,19560,1783.0,624,Não,Tarde,Sábado,954693
VID00690,25,53,689.0,9.0,Sim,1080p,Gaming,Espanhol,Sim,259507,68.0,122,13,293.0,21593,3352.0,563,Não,Tarde,Seg-Qui,560204
VID00902,30,23,692.0,9.0,Sim,1080p,Gaming,Português,Não,182487,57.0,497,19,5691.0,32488,4463.0,656,Sim,Manhã,Seg-Qui,446968
VID00259,3,54,802.0,,Sim,720p,Música,Inglês,Não,97219,87.0,436,3,2280.0,3980,4339.0,479,Não,Tarde,Domingo,615360
VID00845,22,56,81.0,47.0,Não,720p,Fitness,Espanhol,Não,113927,7.0,462,18,1252.0,46737,4511.0,753,Não,Noite,Domingo,301475
VID02321,39,11,939.0,44.0,Sim,480p,Vlogs,Português,Não,538675,75.0,116,16,8309.0,41516,3995.0,475,Não,Madrugada,Sexta,592131
VID00139,10,98,186.0,14.0,Sim,4K,Fitness,Português,Sim,655180,65.0,203,12,8310.0,38049,3777.0,829,Não,Manhã,Sábado,568722
VID01574,9,20,749.0,,Não,1080p,Educação,Inglês,Sim,881934,70.0,373,16,2344.0,13507,4233.0,973,Não,Manhã,Sábado,1415434
VID00320,26,48,384.0,13.0,Sim,720p,Fitness,Português,Sim,345428,92.0,300,25,4661.0,23572,3068.0,166,Não,Noite,Sexta,349147
VID00654,14,76,978.0,21.0,Sim,480p,Gaming,Português,Não,380995,86.0,113,25,4860.0,15893,1605.0,643,Não,Tarde,Sexta,569298
VID01939,45,17,990.0,34.0,Sim,1080p,Culinária,Português,Não,747761,1.0,468,21,9245.0,9726,147.0,930,Não,Noite,Seg-Qui,561078
VID02040,35,99,991.0,34.0,Sim,480p,Vlogs,Português,Sim,669519,64.0,141,20,9449.0,1717,3498.0,755,Não,Tarde,Sábado,604627
VID00559,59,99,405.0,16.0,Não,1080p,Música,Português,Não,176131,93.0,436,18,997.0,16691,1508.0,276,Não,Manhã,Sexta,363282
VID00140,9,57,55.0,17.0,Sim,1080p,Fitness,Inglês,Sim,103567,22.0,344,26,7081.0,1251,4531.0,463,Sim,Tarde,Domingo,516468
VID00113,16,17,714.0,47.0,Sim,1080p,Culinária,Português,Sim,82171,,139,12,7329.0,4841,970.0,899,Não,Tarde,Sábado,156624
VID00532,31,47,414.0,25.0,Sim,480p,Culinária,Português,Não,178450,31.0,327,8,7492.0,42110,2476.0,506,Sim,Tarde,Sexta,298819
VID00225,7,38,,,Não,1080p,Vlogs,Português,Não,857573,,128,24,,30447,,282,Não,Noite,Seg-Qui,765863
VID00724,13,97,415.0,25.0,Sim,1080p,Tecnologia,Inglês,Sim,992430,80.0,208,28,1920.0,41135,940.0,860,Não,Madrugada,Sábado,2649447
VID02339,33,36,116.0,9.0,Sim,720p,Gaming,Inglês,Não,920104,22.0,40,23,7938.0,36046,3614.0,735,Não,Tarde,Sexta,3242211
VID02155,7,50,237.0,23.0,Sim,1080p,Gaming,Inglês,Não,472739,95.0,219,25,2001.0,8327,773.0,655,Não,Madrugada,Sábado,1684265
VID01434,19,58,246.0,19.0,Sim,1080p,Vlogs,Inglês,Não,630643,110.0,454,26,561.0,8298,1801.0,305,Sim,Manhã,Sábado,1557800
VID00326,36,28,131.0,14.0,Sim,720p,Educação,Espanhol,Sim,843187,39.0,188,10,8187.0,23167,3618.0,339,Não,Tarde,Domingo,721624
VID01324,5,58,871.0,6.0,Sim,4K,Vlogs,Espanhol,Não,960938,12.0,387,30,5452.0,44154,569.0,151,Sim,Noite,Domingo,1179969
VID02196,53,93,600.0,31.0,Sim,1080p,Fitness,Inglês,Não,513411,22.0,402,1,5107.0,5217,2489.0,646,Não,Noite,Sábado,999286
VID01459,41,57,939.0,33.0,Não,1080p,Música,Português,Não,157433,67.0,339,7,5056.0,10704,2193.0,399,Não,Noite,Seg-Qui,319510
VID02506,45,49,134.0,48.0,Não,1080p,Tecnologia,Inglês,Não,528144,13.0,218,18,4483.0,44275,1459.0,214,Não,Manhã,Sábado,1554473
VID02267,28,93,732.0,25.0,Sim,1080p,Educação,Português,Sim,807193,45.0,261,3,4542.0,32983,2892.0,72,Não,Tarde,Domingo,578869
VID00715,21,11,800.0,26.0,Não,480p,Culinária,Português,Não,253207,90.0,177,20,473.0,48028,1788.0,154,Não,Manhã,Domingo,344764
VID00847,38,84,89.0,4.0,Sim,480p,Tecnologia,Português,Sim,610009,96.0,215,25,2422.0,45367,4189.0,711,Sim,Madrugada,Seg-Qui,764159
VID00194,52,57,723.0,41.0,Não,1080p,Educação,Português,Não,202061,66.0,178,10,2750.0,32749,3316.0,316,Não,Manhã,Domingo,253059
VID01969,58,68,755.0,31.0,Sim,1080p,Educação,Espanhol,Sim,116342,79.0,131,12,3471.0,9591,2922.0,38,Não,Tarde,Seg-Qui,250427
VID00574,6,77,,32.0,Não,1080p,Fitness,Espanhol,Não,383175,48.0,467,25,2397.0,5724,1903.0,877,Não,Madrugada,Domingo,393639
VID00947,29,97,987.0,16.0,Sim,720p,Culinária,Inglês,Sim,676919,5.0,333,18,5420.0,25205,2851.0,572,Não,Madrugada,Seg-Qui,1391475
VID00504,23,92,748.0,17.0,Sim,1080p,Gaming,Inglês,Não,583064,60.0,236,9,8224.0,14470,2960.0,82,Não,Manhã,Sexta,2142692
VID01850,11,82,177.0,13.0,Sim,720p,Tecnologia,Inglês,Sim,777377,6.0,148,3,5737.0,19045,2096.0,311,Não,Madrugada,Sexta,2016031
VID01838,26,50,174.0,21.0,Sim,720p,Gaming,Português,Sim,735368,45.0,415,20,3012.0,25330,534.0,246,Não,Madrugada,Sábado,1010837
VID00646,4,47,770.0,1.0,Sim,1080p,Gaming,Português,Sim,585302,77.0,31,27,1646.0,30567,660.0,889,Não,Manhã,Seg-Qui,806628
VID00004,16,50,380.0,22.0,Sim,1080p,Vlogs,Inglês,Sim,649789,46.0,213,7,7664.0,31257,3938.0,77,Não,Tarde,Sábado,1620391
VID01819,11,22,109.0,20.0,Não,720p,Fitness,Inglês,Não,307502,43.0,461,18,4895.0,16134,992.0,44,Sim,Madrugada,Domingo,809536
VID00468,41,23,839.0,13.0,Não,1080p,Gaming,Português,Sim,891851,61.0,41,12,6576.0,45179,4672.0,197,Não,Noite,Sexta,1301346
VID01346,56,68,620.0,41.0,Não,720p,Gaming,Inglês,Sim,601352,4.0,55,19,3669.0,43067,1405.0,195,Não,Noite,Sábado,2213235
VID00006,9,69,387.0,22.0,Não,720p,Gaming,Espanhol,Sim,290529,87.0,284,23,1127.0,34487,1471.0,783,Não,Tarde,Seg-Qui,622866
VID01247,55,78,910.0,30.0,Não,720p,Gaming,Português,Sim,380019,29.0,357,2,8190.0,26225,457.0,354,Não,Noite,Sexta,562941
VID00920,56,42,436.0,28.0,Sim,720p,Culinária,Português,Não,776927,67.0,149,14,5560.0,42285,2647.0,292,Não,Noite,Sábado,683040
VID00548,59,30,557.0,44.0,Sim,1080p,Tecnologia,Inglês,Sim,306777,73.0,16,3,4018.0,46957,3907.0,20,Não,Noite,Seg-Qui,1186106
VID00229,38,25,807.0,17.0,Sim,720p,Culinária,Português,Não,617269,88.0,59,25,4236.0,30564,2694.0,856,Sim,Tarde,Domingo,583957
VID01064,41,57,982.0,4.0,Sim,4K,  Culinária,Português,Não,287704,27.0,263,15,327.0,22690,1012.0,917,Não,Madrugada,Sexta,273492
VID00543,20,14,748.0,6.0,Sim,720p,Gaming,Espanhol,Não,196691,81.0,365,9,300.0,17081,794.0,572,Não,Manhã,Domingo,403453
VID00243,50,22,689.0,5.0,Não,720p,Tecnologia,Português,Não,887775,79.0,449,15,8325.0,12507,789.0,705,Não,Manhã,Sexta,890614
VID00899,14,16,783.0,1.0,Não,720p,Vlogs,Português,Sim,67182,14.0,330,29,8595.0,1065,3338.0,709,Não,Manhã,Sexta,128237
VID02385,40,67,895.0,4.0,Sim,4K,Culinária,Espanhol,Sim,780307,26.0,66,22,2859.0,10846,1767.0,389,Não,Noite,Domingo,769095
VID01161,18,66,244.0,33.0,Não,1080p,Música,Inglês,Não,830084,119.0,2,18,4708.0,10812,4114.0,495,Não,Manhã,Sexta,3392625
VID01875,53,22,926.0,24.0,Sim,4K,Culinária,Inglês,Não,516386,78.0,68,8,3801.0,21443,598.0,571,Não,Noite,Seg-Qui,1121918
VID02109,26,26,596.0,49.0,Sim,480p,Gaming,ESPANHOL,Sim,778627,11.0,138,29,9125.0,27679,4559.0,20,Não,Manhã,Seg-Qui,1509233
VID01729,35,34,178.0,32.0,Não,4K,Música,Inglês,Sim,62840,5.0,299,19,8418.0,20233,1610.0,895,Não,Manhã,Domingo,548169
VID01852,8,84,381.0,8.0,Sim,1080p,Educação,Inglês,Sim,335917,101.0,85,6,5985.0,12105,513.0,196,Não,Noite,Sexta,662971
VID00843,17,24,574.0,42.0,Sim,1080p,Fitness,Português,Não,359636,6.0,321,24,4978.0,1593,3219.0,21,Não,Noite,Sexta,295175
VID01374,58,100,481.0,41.0,Sim,1080p,Fitness,Inglês,Sim,956517,98.0,387,16,9714.0,2883,3227.0,341,Não,Noite,Sábado,1773841
VID02126,33,50,608.0,34.0,Não,720p,Música,Português,Não,996273,37.0,429,18,139.0,8429,2617.0,556,Sim,Madrugada,Domingo,1623315
VID01827,20,82,435.0,8.0,Sim,1080p,Gaming,Português,Não,462442,118.0,452,10,1360.0,3410,607.0,385,Não,Tarde,Sábado,669079
VID01527,8,38,363.0,14.0,Sim,480p,Gaming,Português,Sim,95760,49.0,241,13,4472.0,4570,4939.0,440,Não,Manhã,Sexta,250573
VID01606,4,60,853.0,19.0,Não,480p,Vlogs,Inglês,Sim,360355,31.0,484,20,837.0,23054,1867.0,955,Não,Manhã,Seg-Qui,886202
VID00277,56,100,122.0,0.0,Sim,720p,Gaming,Português,Não,135986,119.0,145,26,9778.0,41563,3013.0,360,Sim,Noite,Seg-Qui,412543
VID00662,24,19,581.0,42.0,Sim,1080p,Educação,Português,Sim,595296,98.0,264,15,1637.0,49696,3943.0,808,Não,Tarde,Seg-Qui,488717
VID01869,60,30,197.0,41.0,Sim,1080p,Gaming,Inglês,Sim,850634,68.0,469,14,4721.0,35847,4718.0,109,Sim,Tarde,Seg-Qui,3256231
VID02135,15,65,266.0,1.0,Sim,1080p,Vlogs,Português,Não,62859,103.0,312,24,2419.0,39803,4097.0,383,Não,Noite,Domingo,221763
VID02377,41,17,355.0,11.0,Sim,480p,Culinária,Inglês,Sim,652056,13.0,21,25,5700.0,27712,2287.0,292,Não,Tarde,Seg-Qui,1325672
VID01902,5,52,605.0,44.0,Sim,1080p,Fitness,Português,Sim,693953,49.0,96,21,8749.0,8862,3949.0,346,Não,Noite,Sábado,569571
VID00315,41,16,765.0,16.0,Sim,4K,Música,Português,Não,3339052,35.0,58,5,7387.0,35362,3998.0,685,Não,Tarde,Sexta,939972
VID01467,22,37,425.0,7.0,Sim,1080p,Música,Português,Não,308579,54.0,339,1,3864.0,25270,3882.0,978,Não,Tarde,Seg-Qui,579437
VID01344,34,30,,,Sim,1080p,Culinária,Português,Não,246428,71.0,299,6,1375.0,14089,3039.0,83,Não,Tarde,Domingo,269761
VID01889,35,11,386.0,1.0,Não,4K,Tecnologia,Português,Não,156814,3.0,491,8,5043.0,31771,2546.0,443,Não,Noite,Domingo,264184
VID00692,50,60,677.0,16.0,Não,1080p,Educação,Português,Não,450857,117.0,471,19,5858.0,30802,2306.0,278,Não,Tarde,Seg-Qui,380790
VID01542,31,60,646.0,28.0,Não,1080p,Vlogs,Português,Sim,447942,71.0,25,4,1042.0,15211,4418.0,622,Não,Manhã,Sexta,469100
VID00613,35,78,956.0,17.0,Não,480p,Música,Português,Não,702016,73.0,123,4,5491.0,40903,4456.0,128,Sim,Noite,Sexta,1281962
VID00425,31,15,874.0,40.0,Sim,1080p,Educação,Português,Não,292617,119.0,166,1,6862.0,19998,4142.0,1000,Não,Tarde,Seg-Qui,311709
VID01578,4,21,691.0,12.0,Sim,1080p,Educação,Português,Não,745732,37.0,424,3,5324.0,35205,2308.0,393,Não,Manhã,Seg-Qui,501854
VID00595,6,67,758.0,15.0,Sim,1080p,Gaming,Inglês,Sim,767939,48.0,304,12,6028.0,41623,3736.0,460,Não,Noite,Sábado,2854956
VID02496,16,49,577.0,25.0,Sim,1080p,Culinária,Espanhol,Não,436177,94.0,114,8,3454.0,29319,573.0,338,Não,Tarde,Domingo,526926
VID01994,55,40,734.0,15.0,Não,720p,Tecnologia,Português,Sim,673995,39.0,20,9,1821.0,29586,2695.0,687,Não,Tarde,Seg-Qui,706015
VID00623,6,10,326.0,6.0,Não,720p,Tecnologia,Inglês,Sim,648307,57.0,79,4,698.0,2153,3152.0,379,Sim,Manhã,Sábado,1701651
VID01847,27,11,777.0,47.0,Não,1080p,Culinária,Português,Não,770933,118.0,483,1,3228.0,16548,3113.0,416,Não,Noite,Sexta,642763
VID01494,27,85,442.0,0.0,Sim,1080p,Culinária,Português,Não,811173,90.0,150,1,5713.0,35549,3062.0,386,Sim,Tarde,Sábado,727140
VID02315,19,83,102.0,17.0,Sim,1080p,Gaming,Espanhol,Não,267809,16.0,89,16,3911.0,31430,226.0,97,Não,Tarde,Domingo,544209
VID00228,10,17,190.0,7.0,Sim,720p,Tecnologia,Português,Não,267153,7.0,63,1,1263.0,46923,295.0,699,Não,Noite,Sexta,379398
VID02141,33,69,218.0,41.0,Sim,720p,Educação,Inglês,Não,389389,115.0,146,8,5419.0,21557,4531.0,17,Não,Manhã,Domingo,893530
VID01170,19,88,605.0,40.0,Sim,720p,  Vlogs,Inglês,Sim,806796,53.0,11,9,3254.0,47420,4928.0,206,Não,Tarde,Seg-Qui,2008210
VID00109,26,39,332.0,20.0,Não,1080p,Música,Espanhol,Sim,590385,78.0,359,25,4977.0,7551,3958.0,388,Sim,Madrugada,Sexta,1335690
VID01743,3,41,370.0,46.0,Não,720p,Educação,Espanhol,Sim,165532,15.0,339,24,7087.0,5135,4339.0,962,Não,Tarde,Sábado,231446
VID00067,48,79,561.0,39.0,Sim,1080p,Música,Inglês,Sim,122021,60.0,459,12,2197.0,44535,1272.0,226,Não,Madrugada,Seg-Qui,860415
VID01418,21,47,250.0,34.0,Não,720p,Gaming,Português,Sim,404343,78.0,15,4,496.0,28546,1243.0,540,Não,Noite,Sábado,614240
VID02273,54,85,978.0,50.0,Sim,480p,Vlogs,Espanhol,Sim,433182,79.0,424,17,2492.0,40518,4301.0,93,Não,Noite,Sábado,675762
VID00025,31,56,652.0,23.0,Sim,480p,Culinária,Português,Não,132767,33.0,379,9,1201.0,9029,2157.0,636,Não,Tarde,Sábado,155712
VID01236,3,25,241.0,21.0,Não,1080p,Fitness,Português,Não,872331,58.0,357,2,4747.0,31419,3388.0,700,Não,Manhã,Sábado,658187
VID02087,57,100,415.0,24.0,Sim,1080p,Culinária,Português,Não,255704,109.0,109,28,8867.0,43289,1561.0,501,Não,Madrugada,Sexta,363359
VID00145,56,84,474.0,3.0,Sim,1080p,Vlogs,Português,Não,914250,115.0,326,5,6539.0,28766,2154.0,74,Não,Madrugada,Domingo,837152
VID00537,53,16,449.0,9.0,Sim,1080p,Gaming,Inglês,Não,85649,100.0,35,22,3448.0,8937,67.0,288,Sim,Tarde,Sábado,554468
VID00812,40,69,989.0,1.0,Sim,1080p,Culinária,Inglês,Sim,777204,20.0,224,29,3919.0,14207,665.0,715,Não,Manhã,Sexta,1453176
VID01777,20,17,,48.0,Não,4K,Fitness,Português,Não,349963,32.0,346,27,7737.0,34126,2995.0,747,Não,Tarde,Domingo,413787
VID01498,8,59,319.0,41.0,Sim,720p,Tecnologia,Português,Não,412648,28.0,34,13,3954.0,48028,966.0,288,Não,Manhã,Seg-Qui,536878
VID00086,19,32,803.0,15.0,Sim,1080p,Tecnologia,Português,Sim,674390,61.0,242,17,7700.0,23656,3452.0,158,Não,Noite,Seg-Qui,722785
VID01255,48,18,749.0,20.0,Sim,720p,Fitness,Português,Não,673689,12.0,211,9,5187.0,21315,2383.0,733,Não,Manhã,Domingo,532432
VID02084,52,64,529.0,17.0,Sim,720p,Culinária,Inglês,Sim,224611,112.0,230,8,455.0,10091,706.0,313,Não,Noite,Domingo,554576
VID02064,39,52,927.0,41.0,Sim,1080p,Educação,Inglês,Não,843090,107.0,356,16,7504.0,20857,3528.0,63,Não,Madrugada,Sábado,1437585
VID02422,20,93,567.0,49.0,Sim,1080p,Vlogs,Português,Não,424101,5.0,192,12,9671.0,35763,1589.0,209,Não,Manhã,Domingo,454512
VID01709,42,43,656.0,46.0,Sim,480p,Culinária,Português,Não,601481,53.0,164,11,7209.0,45202,1471.0,43,Não,Manhã,Sábado,574894
VID00485,8,69,726.0,46.0,Sim,1080p,Tecnologia,Inglês,Não,970744,106.0,61,8,9783.0,24144,3106.0,966,Não,Madrugada,Domingo,2639009
VID01655,13,17,702.0,37.0,Sim,1080p,  Gaming,Inglês,Não,471029,77.0,376,27,1202.0,14387,910.0,702,Não,Noite,Seg-Qui,1742147
VID02245,60,74,204.0,48.0,Sim,1080p,Vlogs,Português,Não,380131,40.0,495,19,6042.0,19629,1497.0,825,Sim,Madrugada,Seg-Qui,456411
VID02406,27,33,228.0,1.0,Não,720p,Vlogs,Português,Sim,490700,116.0,220,26,6619.0,47462,2831.0,897,Não,Manhã,Sábado,523919
VID00739,6,34,572.0,48.0,Não,1080p,Tecnologia,Português,Não,203449,34.0,489,5,6458.0,2978,4977.0,935,Não,Manhã,Sábado,293324
VID01812,20,98,571.0,7.0,Sim,4K,Gaming,Inglês,Sim,996425,85.0,443,8,6148.0,33227,4381.0,837,Sim,Tarde,Seg-Qui,3698760
VID02207,12,22,115.0,36.0,Sim,1080p,Fitness,Português,Sim,134830,97.0,48,11,80.0,22783,2236.0,357,Não,Manhã,Seg-Qui,234703
VID02482,37,34,86.0,14.0,Sim,1080p,Vlogs,Português,Sim,334375,11.0,64,6,8388.0,32592,2366.0,620,Não,Noite,Sexta,390805
VID01784,44,37,894.0,44.0,Sim,1080p,Música,Português,Não,932214,22.0,376,5,8019.0,24984,1259.0,724,Não,Noite,Domingo,1531738
VID00363,21,90,397.0,24.0,Sim,1080p,Música,Espanhol,Não,940057,62.0,233,22,6765.0,33993,3914.0,826,Não,Noite,Seg-Qui,2060335
VID00750,58,98,777.0,35.0,Sim,720p,Música,Português,Não,482412,58.0,11,27,2929.0,30521,284.0,849,Não,Manhã,Domingo,839124
VID01848,48,25,959.0,37.0,Não,1080p,Música,Inglês,Sim,199024,114.0,339,9,2335.0,26831,3060.0,34,Sim,Madrugada,Domingo,1231851
VID01647,6,33,195.0,16.0,Sim,1080p,Fitness,Português,Sim,450563,69.0,453,13,8169.0,9635,4089.0,566,Não,Manhã,Sábado,426737
VID01027,31,98,147.0,7.0,Sim,480p,Educação,Português,Não,841511,120.0,140,27,1153.0,27281,403.0,803,Não,Tarde,Domingo,524143
VID01031,18,78,832.0,25.0,Sim,1080p,Educação,Espanhol,Sim,457867,55.0,152,28,2975.0,34496,2606.0,470,Não,Tarde,Domingo,495025
VID01912,45,67,255.0,44.0,Sim,1080p,Fitness,Inglês,Não,39030,27.0,110,22,4823.0,48860,2872.0,860,Não,Tarde,Domingo,541933
VID01336,52,63,866.0,20.0,Sim,1080p,Culinária,Português,Não,894584,18.0,467,13,5897.0,48170,2136.0,841,Não,Manhã,Seg-Qui,731074
VID02078,18,51,167.0,50.0,Sim,4K,Educação,Português,Sim,904389,70.0,463,20,5067.0,40235,3464.0,123,Não,Tarde,Seg-Qui,656435
VID01711,35,76,337.0,4.0,Sim,1080p,Vlogs,Português,Não,931700,8.0,70,9,1029.0,32076,4616.0,490,Não,Madrugada,Sábado,851672
VID00666,30,100,205.0,23.0,Sim,1080p,Gaming,Inglês,Sim,999996,102.0,315,20,8142.0,34529,,632,Não,Tarde,Domingo,3628749
VID00365,49,96,173.0,28.0,Sim,1080p,Culinária,Português,Não,613682,,356,20,,25354,4490.0,110,Não,Tarde,Seg-Qui,533069
VID02217,36,66,302.0,7.0,Sim,1080p,Culinária,Português,Sim,575706,105.0,109,28,4717.0,40795,4220.0,375,Não,Madrugada,Seg-Qui,558383
VID01240,27,21,742.0,49.0,Sim,720p,Tecnologia,Português,Sim,39559,21.0,448,2,9846.0,4003,207.0,78,Não,Madrugada,Seg-Qui,125166
VID00078,5,98,871.0,0.0,Não,4K,Tecnologia,Português,Sim,977174,38.0,82,5,1221.0,29151,1558.0,758,Não,Manhã,Sexta,962599
VID00028,22,19,740.0,39.0,Não,1080p,Fitness,Espanhol,Sim,67924,68.0,19,24,5951.0,44441,4939.0,611,Não,Tarde,Sábado,299349
VID00474,40,50,840.0,50.0,Não,1080p,Vlogs,Português,Sim,385553,46.0,493,3,2456.0,46350,3879.0,182,Não,Tarde,Seg-Qui,481180
VID00526,40,13,848.0,0.0,Não,1080p,Gaming,Português,Sim,797464,2.0,370,12,1060.0,4467,2408.0,942,Não,Noite,Sábado,1043034
VID00726,20,86,429.0,27.0,Não,1080p,Fitness,Português,Não,166661,18.0,310,13,5994.0,46242,902.0,820,Não,Noite,Sexta,251795
VID00056,5,70,469.0,24.0,Sim,720p,Culinária,Português,Não,876000,43.0,433,24,7026.0,13008,2729.0,304,Não,Noite,Sábado,692996
VID00639,36,60,242.0,31.0,Sim,720p,Gaming,Inglês,Não,112761,86.0,325,22,3289.0,41160,1348.0,97,Não,Tarde,Domingo,751749
VID00303,27,80,591.0,34.0,Sim,1080p,Tecnologia,Português,Sim,625678,38.0,364,28,722.0,38694,641.0,63,Não,Tarde,Sábado,701568
VID00719,14,61,313.0,18.0,Sim,720p,Fitness,Espanhol,Não,523353,5.0,119,16,8640.0,3380,334.0,555,Não,Noite,Sábado,496346
VID02191,30,49,236.0,7.0,Sim,720p,Fitness,Espanhol,Não,29653,4.0,140,29,998.0,15866,27.0,533,Não,Madrugada,Seg-Qui,95380
VID01915,36,62,914.0,0.0,Não,720p,Culinária,Português,Não,218829,83.0,70,9,9836.0,21263,2122.0,894,Não,Manhã,Seg-Qui,234757
VID00625,5,33,694.0,33.0,Não,1080p,Educação,Português,Sim,753746,36.0,171,3,6071.0,19680,2127.0,583,Não,Madrugada,Seg-Qui,499430
VID00008,40,98,353.0,42.0,Não,1080p,Gaming,Português,Não,445829,27.0,30,2,8898.0,24866,3081.0,70,Não,Manhã,Sexta,669961
VID01281,38,60,906.0,40.0,Sim,4K,Educação,Espanhol,Sim,412625,53.0,177,26,4065.0,46436,4388.0,395,Não,Tarde,Seg-Qui,534323
VID00804,20,64,241.0,41.0,Sim,1080p,Culinária,Inglês,Não,6409,116.0,351,17,9579.0,38022,1627.0,592,Não,Tarde,Domingo,463720
VID01050,49,93,322.0,36.0,Sim,720p,Música,Inglês,Sim,687020,8.0,226,16,7114.0,39136,4433.0,482,Não,Tarde,Sábado,3042345
VID00337,13,79,900.0,39.0,Sim,1080p,Culinária,Português,Sim,265546,66.0,467,9,9089.0,42344,4422.0,833,Não,Noite,Seg-Qui,432169
VID01597,4,42,112.0,25.0,Sim,720p,Vlogs,Português,Não,570340,16.0,269,26,5725.0,6859,4048.0,190,Não,Tarde,Seg-Qui,535625
VID00048,4,85,819.0,22.0,Sim,480p,Música,Português,Não,323598,105.0,477,15,3496.0,7840,3067.0,768,Não,Noite,Sábado,593693
VID02171,33,33,569.0,39.0,Não,1080p,Vlogs,Português,Não,743446,20.0,210,3,5689.0,9238,1188.0,931,Não,Tarde,Domingo,647860
VID00107,25,52,189.0,44.0,Sim,480p,Culinária,Português,Não,15087,49.0,69,21,5423.0,35830,1944.0,888,Não,Madrugada,Domingo,160526
