car_id,brand,model_year,mileage_km,fuel_type,engine_size_liters,horsepower,transmission,drivetrain,condition,previous_owners,accident_history,service_history,air_conditioning,power_steering,power_windows,airbags_count,abs_brakes,interior_material,sound_system,sunroof,parking_sensors,warranty_months,imported,color,price_brl
CAR00143,Chevrolet,2014,88596.0,FLEX,3.0,79.0,Automática,Dianteira,Bom,5.0,2+ acidentes,Parcial,Sim,Sim,Não,2.0,Não,Tecido,Multimídia,Não,Sim,21.0,Não,Vermelho,8000
CAR02193,Honda,2021,67993.0,Gasolina,1.0,147.0,Automatizada,Dianteira,Bom,5.0,Sem acidentes,Completo,Sim,Sim,Não,6.0,Sim,Tecido,Básico,Não,Não,17.0,Não,Preto,43158
CAR01868,Fiat,2013,72766.0,Gasolina,2.0,228.0,CVT,Dianteira,Regular,2.0,Sem acidentes,Parcial,Sim,Sim,Sim,3.0,Sim,Tecido,Premium,Sim,Sim,27.0,Não,Cinza,36955
CAR00422,Fiat,2023,9173.0,Flex,1.6,287.0,Automatizada,Dianteira,Regular,1.0,Sem acidentes,Parcial,Sim,Sim,Não,8.0,Não,Tecido,Multimídia,Não,Sim,17.0,Não,Branco,67973
CAR00800,Toyota,2010,234571.0,Flex,1.4,215.0,Automática,Dianteira,Excelente,3.0,Sem acidentes,Parcial,Não,Sim,Não,1.0,Não,Tecido,Premium,Não,Não,32.0,Não,Preto,8000
CAR00616,Volkswagen,2014,128489.0,Etanol,1.4,83.0,Manual,Traseira,Excelente,1.0,1 acidente leve,Sem histórico,Sim,Sim,Sim,8.0,Não,Tecido,Básico,Sim,Não,17.0,Não,Cinza,8000
CAR01319,Honda,2016,83824.0,Diesel,1.3,101.0,CVT,Dianteira,Bom,1.0,Sem acidentes,Completo,Não,Sim,Sim,4.0,Sim,Couro Sintético,Premium,Não,Não,14.0,Não,Cinza,54366
CAR00296,Volkswagen,2018,158390.0,Flex,2.0,174.0,Manual,Dianteira,Regular,5.0,Sem acidentes,Completo,Sim,Sim,Sim,0.0,Sim,Couro Sintético,Multimídia,Não,Não,0.0,Não,Azul,13121
CAR00402,Chevrolet,2017,97268.0,Flex,1.0,197.0,Automática,Dianteira,Excelente,3.0,Sem acidentes,Parcial,Sim,Sim,Sim,7.0,Sim,Tecido,Premium,Não,Não,32.0,Não,Branco,56879
CAR00089,Ford,2023,19122.0,Flex,1.4,257.0,Manual,4x4,Bom,5.0,Sem acidentes,Completo,Sim,Não,Não,8.0,Sim,Tecido,Multimídia,Sim,Não,19.0,Não,Prata,100997
CAR02440,Ford,2018,12135.0,Diesel,1.4,226.0,Automática,Dianteira,Bom,1.0,Sem acidentes,Sem histórico,Não,Sim,Sim,8.0,Sim,Tecido,Premium,Não,Sim,5.0,Não,Cinza,65991
CAR02480,Volkswagen,2010,144707.0,Diesel,1.6,248.0,Manual,4x4,Bom,2.0,1 acidente leve,Completo,Sim,Não,Sim,5.0,Sim,Couro Sintético,Básico,Sim,Não,5.0,Não,Prata,29842
CAR00132,Volkswagen,2019,156094.0,Híbrido,2.0,82.0,Automática,Dianteira,Excelente,1.0,Sem acidentes,Completo,Não,Não,Sim,6.0,Sim,Tecido,Multimídia,Sim,Não,18.0,Não,Cinza,81448
CAR01610,Honda,2021,125606.0,Diesel,1.0,126.0,Automatizada,Traseira,Bom,1.0,1 acidente leve,Completo,Sim,Sim,Não,1.0,Não,Tecido,Multimídia,Não,Não,3.0,Não,Vermelho,39422
CAR01599,Chevrolet,2018,248896.0,Flex,1.8,111.0,CVT,4x4,Bom,1.0,1 acidente leve,Completo,Não,Sim,Sim,4.0,Não,Couro Legítimo,Básico,Sim,Não,34.0,Não,Azul,48453
CAR02451,Honda,2013,146842.0,Flex,2.4,236.0,Automática,Traseira,Bom,4.0,1 acidente leve,Completo,Sim,Não,Sim,3.0,Não,Couro Sintético,Premium,Não,Não,15.0,Não,Cinza,32211
CAR01403,Honda,2010,241150.0,Flex,1.6,287.0,Automática,Dianteira,Regular,1.0,1 acidente leve,Parcial,Não,Sim,Sim,4.0,Sim,Tecido,Multimídia,Não,Sim,15.0,Não,Prata,8000
CAR02132,Hyundai,2015,246249.0,Gasolina,1.0,138.0,Manual,Dianteira,Bom,5.0,Sem acidentes,Sem histórico,Sim,Sim,Não,3.0,Sim,Couro Sintético,Multimídia,Não,Sim,20.0,Não,Azul,8000
CAR02186,Chevrolet,2017,167793.0,Flex,1.4,102.0,Manual,Traseira,Bom,1.0,1 acidente leve,Completo,Sim,Sim,Sim,6.0,Sim,Couro Sintético,Básico,Não,Não,1.0,Sim,Prata,24767
CAR02046,Honda,2012,134036.0,Elétrico,2.4,215.0,Automática,Dianteira,Bom,5.0,Sem acidentes,Parcial,Sim,Sim,Não,3.0,Não,Couro Sintético,Premium,Não,Sim,19.0,Não,Cinza,60917
CAR00725,Hyundai,2023,160242.0,Flex,1.6,240.0,Automática,Dianteira,Regular,5.0,Sem acidentes,Completo,Sim,Sim,Não,5.0,Sim,Tecido,Básico,Não,Não,5.0,Não,Azul,40350
CAR01315,Fiat,2015,121136.0,Etanol,1.4,134.0,Automática,Traseira,Regular,3.0,Sem acidentes,Parcial,Sim,Sim,Sim,6.0,Sim,Tecido,Premium,Não,Não,21.0,Não,Branco,22352
CAR01809,Honda,2020,168623.0,Híbrido,2.4,92.0,Automática,Traseira,Bom,5.0,Sem acidentes,Parcial,Sim,Sim,Sim,5.0,Sim,Tecido,Premium,Sim,Sim,1.0,Não,Preto,67092
CAR00270,Honda,2019,12415.0,Flex,1.4,431.0,Manual,4x4,Bom,1.0,1 acidente leve,Sem histórico,Sim,Sim,Sim,2.0,Não,Couro Sintético,Premium,Não,Sim,6.0,Não,Prata,63509
CAR02085,Chevrolet,2017,175863.0,Flex,1.0,150.0,Automatizada,Dianteira,Regular,2.0,1 acidente leve,Completo,Sim,Sim,Não,3.0,Sim,Tecido,Premium,Não,Sim,6.0,Não,Vermelho,8000
CAR02257,Ford,2022,191098.0,Gasolina,1.8,171.0,Automática,Dianteira,Regular,1.0,1 acidente leve,Parcial,Não,Sim,Não,2.0,Não,Tecido,Básico,Sim,Não,34.0,Não,Cinza,27335
CAR01373,Volkswagen,2024,94049.0,Gasolina,1.3,255.0,Automática,Dianteira,Regular,5.0,1 acidente leve,Completo,Sim,Sim,Sim,5.0,Sim,Couro Legítimo,Básico,Não,Sim,17.0,Não,Azul,55559
CAR00918,Hyundai,2015,238612.0,Gasolina,2.4,150.0,Automática,Traseira,Regular,2.0,2+ acidentes,Completo,Não,Sim,Sim,2.0,Sim,Tecido,Premium,Não,Não,32.0,Não,Vermelho,8000
CAR02288,Toyota,2010,222662.0,Diesel,1.3,196.0,Automática,Dianteira,Excelente,4.0,Sem acidentes,Parcial,Sim,Sim,Sim,4.0,Não,Couro Sintético,Básico,Não,Sim,7.0,Sim,Branco,8000
CAR01320,Chevrolet,2020,165949.0,Gasolina,1.6,149.0,Automática,Dianteira,Bom,5.0,1 acidente leve,Completo,Sim,Sim,Não,2.0,Não,Couro Sintético,Básico,Não,Não,0.0,Não,Vermelho,11424
CAR02157,Toyota,2023,243597.0,Flex,1.3,208.0,CVT,Traseira,Bom,2.0,Sem acidentes,Parcial,Sim,Sim,Sim,7.0,Sim,Tecido,Básico,Não,Sim,4.0,Não,Prata,43549
CAR00588,Fiat,2016,170582.0,Gasolina,1.8,123.0,CVT,Dianteira,Regular,3.0,2+ acidentes,Parcial,Sim,Sim,Sim,3.0,Sim,Tecido,Básico,Não,Não,22.0,Não,Vermelho,8000
CAR01630,Fiat,2010,7985.0,Flex,1.3,137.0,Manual,Dianteira,Excelente,5.0,Sem acidentes,Parcial,Sim,Sim,Sim,1.0,Sim,Couro Legítimo,Básico,Não,Não,14.0,Não,Preto,10404
CAR75309,Toyota,2016,63692.0,Gasolina,1.6,232.0,Automática,4x4,Bom,3.0,1 acidente leve,Completo,Sim,Sim,Sim,7.0,Sim,Couro Legítimo,Premium,Não,Não,11.0,Sim,Preto,100773
CAR00376,Volkswagen,2022,203522.0,Flex,1.6,215.0,Automática,Dianteira,Regular,5.0,Sem acidentes,Parcial,Sim,Não,Sim,0.0,Não,Tecido,Premium,Não,Sim,32.0,Não,Vermelho,24530
CAR00334,Chevrolet,2015,20088.0,Etanol,1.3,117.0,Automatizada,Traseira,Bom,1.0,Sem acidentes,Sem histórico,Não,Sim,Não,0.0,Sim,Couro Sintético,Básico,Não,Não,26.0,Não,Azul,12427
CAR01833,Ford,2019,167421.0,Flex,1.6,289.0,Manual,Dianteira,Bom,2.0,Sem acidentes,Parcial,Sim,Não,Sim,2.0,Sim,Couro Sintético,Básico,Sim,Sim,3.0,Não,Prata,40059
CAR02368,Fiat,2024,62062.0,Flex,1.3,160.0,Automática,Dianteira,Regular,3.0,Sem acidentes,Sem histórico,Sim,Sim,Sim,3.0,Sim,Tecido,Multimídia,Não,Não,1.0,Não,Cinza,36724
CAR01119,Hyundai,2014,177681.0,Flex,2.0,157.0,Manual,Dianteira,Regular,2.0,2+ acidentes,Completo,Sim,Sim,Sim,0.0,Sim,Couro Sintético,Premium,Não,Não,3.0,Não,Vermelho,8000
CAR01443,Toyota,2017,215727.0,Flex,1.6,185.0,Manual,Dianteira,Bom,4.0,Sem acidentes,Completo,Sim,Sim,Sim,8.0,Sim,Tecido,Multimídia,Não,Sim,22.0,Não,Preto,20506
CAR00911,Toyota,2013,85201.0,Flex,1.4,157.0,Manual,Dianteira,Bom,4.0,2+ acidentes,Parcial,Sim,Sim,Sim,3.0,Não,Couro Sintético,Multimídia,Não,Não,1.0,Sim,Prata,8000
CAR00777,Hyundai,2017,81709.0,Elétrico,1.8,280.0,Automática,Traseira,Excelente,4.0,Sem acidentes,Parcial,Sim,Sim,Sim,2.0,Sim,Tecido,Básico,Não,Não,12.0,Sim,Cinza,114068
CAR01785,Hyundai,2015,126008.0,Gasolina,1.8,96.0,Automatizada,Dianteira,Bom,3.0,Sem acidentes,Parcial,Sim,Sim,Sim,4.0,Sim,Tecido,Premium,Não,Sim,10.0,Não,Vermelho,8000
CAR00329,Chevrolet,2012,141213.0,Gasolina,1.4,254.0,Manual,4x4,Bom,3.0,Sem acidentes,Parcial,Sim,Sim,Sim,3.0,Sim,Couro Legítimo,Premium,Não,Não,19.0,Não,Cinza,236091
CAR01343,Honda,2021,208834.0,Diesel,1.6,140.0,Automática,Traseira,Regular,5.0,Sem acidentes,Parcial,Sim,Sim,Sim,7.0,Sim,Couro Sintético,Premium,Não,Sim,16.0,Não,Preto,29674
CAR00321,Fiat,2016,222583.0,Flex,1.4,183.0,Automática,Dianteira,Excelente,3.0,2+ acidentes,Parcial,Sim,Sim,Não,5.0,Não,Tecido,Premium,Não,Sim,35.0,Não,Preto,8000
CAR02051,Ford,2014,143638.0,Gasolina,2.0,204.0,Automática,Dianteira,Regular,5.0,Sem acidentes,Parcial,Não,Sim,Sim,7.0,Sim,Tecido,Premium,Não,Sim,19.0,Não,Prata,17129
CAR00013,Volkswagen,2016,183634.0,Flex,1.3,242.0,Manual,Traseira,Regular,1.0,Sem acidentes,Sem histórico,Não,Sim,Sim,5.0,Sim,Couro Sintético,Premium,Não,Sim,35.0,Não,Preto,30598
CAR00898,Honda,2011,8453.0,Flex,1.8,130.0,Automática,Dianteira,Ruim,4.0,Sem acidentes,Parcial,Sim,Não,Não,5.0,Sim,Couro Legítimo,Básico,Não,Sim,35.0,Não,Prata,39259
CAR00172,Honda,2018,58521.0,Flex,1.3,296.0,Manual,Dianteira,Regular,1.0,Sem acidentes,Parcial,Sim,Sim,Sim,2.0,Sim,Tecido,Básico,Não,Não,24.0,Não,Azul,44144
CAR00261,Honda,2012,15775.0,Gasolina,1.3,152.0,Manual,Dianteira,Bom,4.0,1 acidente leve,Parcial,Sim,Sim,Sim,6.0,Não,Tecido,Básico,Sim,Sim,33.0,Não,Azul,22578
CAR02281,Volkswagen,2020,140758.0,Flex,1.0,213.0,Manual,Dianteira,Bom,5.0,Sem acidentes,Completo,Sim,Sim,Não,1.0,Não,Tecido,Básico,Não,Sim,24.0,Não,Prata,22083
CAR00690,Fiat,2016,186561.0,Flex,2.0,89.0,Automática,Dianteira,Bom,1.0,Sem acidentes,Parcial,Sim,Sim,Sim,1.0,Não,Tecido,Básico,Não,Não,22.0,Não,Preto,8000
CAR00902,Ford,2020,179442.0,Diesel,2.0,119.0,Automatizada,Dianteira,Regular,3.0,1 acidente leve,Sem histórico,Não,Sim,Não,0.0,Sim,Tecido,Básico,Não,Não,29.0,Não,Cinza,8000
CAR00259,Toyota,2011,183140.0,Gasolina,1.3,281.0,Automática,Dianteira,Bom,4.0,1 acidente leve,Completo,Sim,Sim,Sim,5.0,Sim,Couro Sintético,Premium,Não,Não,35.0,Não,Preto,29374
CAR00845,Hyundai,2010,,Flex,2.0,,CVT,Dianteira,Regular,3.0,1 acidente leve,Parcial,Sim,Sim,Não,2.0,Sim,Couro Sintético,Básico,Não,Não,2.0,Não,Azul,8000
CAR02321,Toyota,2013,188419.0,Diesel,1.6,300.0,Automática,Dianteira,Bom,1.0,Sem acidentes,Parcial,Sim,Não,Sim,7.0,Sim,Tecido,Premium,Sim,Sim,4.0,Não,Branco,42212
CAR00139,Toyota,2017,245504.0,Flex,1.6,73.0,Automática,Dianteira,Regular,5.0,Sem acidentes,Completo,Sim,Sim,Sim,1.0,Não,Tecido,Básico,Sim,Sim,33.0,Não,Preto,10526
CAR01574,Honda,2017,51151.0,Flex,2.0,196.0,Manual,Dianteira,Bom,4.0,1 acidente leve,Parcial,Sim,Sim,Sim,7.0,Sim,Tecido,Básico,Não,Não,19.0,Não,Vermelho,32767
CAR00320,Hyundai,2019,135429.0,Flex,1.6,297.0,Automática,Traseira,Regular,5.0,Sem acidentes,Completo,Sim,Sim,Não,1.0,Sim,Couro Legítimo,Multimídia,Não,Sim,14.0,Não,Prata,66582
CAR00654,Honda,2010,135970.0,Flex,1.8,298.0,Automática,Dianteira,Bom,1.0,2+ acidentes,Completo,Sim,Sim,Sim,6.0,Sim,Tecido,Básico,Não,Não,8.0,Não,Azul,18734
CAR01939,Hyundai,2010,81996.0,Etanol,1.3,,Automatizada,Dianteira,Ruim,4.0,2+ acidentes,Completo,Sim,Não,Não,8.0,Não,Tecido,Premium,Não,Não,,Não,Branco,8000
CAR02040,Honda,2022,401299.0,Flex,1.3,296.0,Manual,Traseira,Bom,,Sem acidentes,Parcial,Sim,Sim,Sim,7.0,Sim,Couro Sintético,Premium,Não,Não,8.0,Não,Azul,73500
CAR00559,Ford,2023,108937.0,Gasolina,1.6,203.0,Manual,Dianteira,Bom,4.0,2+ acidentes,Parcial,Sim,Sim,Sim,4.0,Não,Tecido,Premium,Não,Não,12.0,Não,Preto,8000
CAR00140,Chevrolet,2011,238820.0,Híbrido,2.0,297.0,CVT,Dianteira,Bom,5.0,Sem acidentes,Parcial,Sim,Sim,Sim,5.0,Não,Tecido,Premium,Não,Não,26.0,Não,Preto,16312
CAR00113,Chevrolet,2023,165225.0,Flex,1.4,120.0,Manual,Dianteira,Excelente,3.0,Sem acidentes,Parcial,Sim,Sim,Sim,1.0,Sim,Tecido,Básico,Não,Não,18.0,Não,Preto,8000
CAR00532,Honda,2011,190917.0,Flex,3.0,246.0,Manual,Dianteira,Regular,4.0,Sem acidentes,Parcial,Sim,Sim,Sim,1.0,Não,Couro Legítimo,Premium,Não,Não,31.0,Não,Preto,18684
CAR00225,Chevrolet,2015,138251.0,Elétrico,2.0,208.0,Manual,Dianteira,Regular,1.0,Sem acidentes,Sem histórico,Sim,Sim,Não,4.0,Não,Tecido,Multimídia,Não,Sim,22.0,Não,Cinza,213230
CAR00724,Toyota,2014,165133.0,Flex,1.6,100.0,Automática,Dianteira,Regular,3.0,1 acidente leve,Parcial,Não,Sim,Sim,1.0,Sim,Tecido,Básico,Não,Não,5.0,Não,Cinza,8000
CAR02339,Volkswagen,2017,135035.0,Flex,1.3,231.0,Automatizada,4x4,Bom,3.0,1 acidente leve,Sem histórico,Sim,Sim,Sim,4.0,Sim,Tecido,Básico,Não,Sim,7.0,Não,Azul,24103
CAR02155,Fiat,2023,145489.0,Diesel,1.0,84.0,Automatizada,Dianteira,Regular,5.0,Sem acidentes,Parcial,Sim,Sim,Sim,7.0,Sim,Couro Legítimo,Multimídia,Não,Sim,9.0,Sim,Preto,47256
CAR01434,Hyundai,2012,116497.0,Etanol,1.0,120.0,Automática,Traseira,Regular,,2+ acidentes,Parcial,Sim,Sim,Sim,3.0,Não,Couro Legítimo,Premium,Não,Sim,24.0,Não,Cinza,16232
CAR00326,Honda,2014,246190.0,Elétrico,1.4,90.0,Automática,Traseira,Bom,5.0,1 acidente leve,Parcial,Sim,Sim,Sim,0.0,Não,Couro Sintético,Multimídia,Não,Não,29.0,Não,Branco,9960
CAR01324,Toyota,2010,231112.0,Flex,1.0,243.0,Automatizada,Dianteira,Excelente,2.0,Sem acidentes,Parcial,Sim,Sim,Sim,8.0,Sim,Tecido,Premium,Não,Não,24.0,Não,Preto,8000
CAR02196,Fiat,2014,233584.0,Elétrico,1.3,171.0,Manual,Dianteira,Bom,3.0,Sem acidentes,Parcial,Não,Sim,Sim,4.0,Não,Tecido,Multimídia,Não,Não,25.0,Não,Vermelho,13646
CAR01459,Volkswagen,2018,246179.0,Flex,1.0,91.0,Automática,4x4,Bom,5.0,Sem acidentes,Completo,Não,Sim,Sim,3.0,Sim,Couro Sintético,Básico,Não,Não,30.0,Sim,Branco,34092
CAR02506,Chevrolet,2024,10543.0,Híbrido,1.8,167.0,Manual,Dianteira,Regular,1.0,1 acidente leve,Completo,Sim,Sim,Sim,3.0,Sim,Couro Sintético,Básico,Não,Sim,34.0,Não,Azul,78316
CAR02267,Hyundai,2016,161078.0,Flex,1.0,189.0,Automatizada,Dianteira,Regular,1.0,1 acidente leve,Parcial,Sim,Sim,Sim,3.0,Sim,Couro Sintético,Premium,Não,Não,17.0,Não,Preto,17018
CAR00715,Volkswagen,2024,218594.0,Flex,1.3,212.0,CVT,Dianteira,Regular,4.0,Sem acidentes,Parcial,Não,Sim,Sim,7.0,Sim,Tecido,Premium,Não,Não,1.0,Não,Branco,37162
CAR00847,Volkswagen,2012,118053.0,Diesel,1.6,278.0,Manual,Dianteira,Bom,5.0,2+ acidentes,Parcial,Sim,Sim,Não,4.0,Não,Couro Sintético,Premium,Sim,Não,27.0,Não,Branco,8000
CAR00194,Volkswagen,2017,39681.0,Etanol,1.0,259.0,Manual,Dianteira,Regular,4.0,1 acidente leve,Parcial,Sim,Sim,Não,8.0,Sim,Tecido,Básico,Não,Não,36.0,Não,Prata,21759
CAR01969,Volkswagen,2014,201078.0,Híbrido,3.0,77.0,Manual,Dianteira,Regular,5.0,Sem acidentes,Parcial,Não,Sim,Não,2.0,Sim,Tecido,Básico,Não,Não,11.0,Não,Vermelho,8000
CAR00574,Hyundai,2022,73136.0,Híbrido,1.3,128.0,Automatizada,Traseira,Bom,,Sem acidentes,Completo,Sim,Sim,Sim,,Não,Tecido,Básico,Não,Sim,0.0,Não,Prata,68719
CAR00947,Toyota,2013,5192.0,Flex,2.0,88.0,Automática,4x4,Regular,1.0,1 acidente leve,Parcial,Sim,Sim,Sim,5.0,Sim,Tecido,Premium,Não,Não,21.0,Não,Vermelho,56022
CAR00504,Chevrolet,2015,86938.0,Flex,1.6,268.0,Automática,Dianteira,Bom,2.0,Sem acidentes,Parcial,Sim,Sim,Não,2.0,Não,Tecido,Básico,Não,Não,15.0,Não,Preto,30180
CAR01850,Honda,2013,185494.0,Etanol,1.6,97.0,Manual,Traseira,Regular,5.0,Sem acidentes,Sem histórico,Não,Sim,Sim,4.0,Sim,Tecido,Básico,Não,Sim,19.0,Não,Vermelho,8000
CAR01838,Chevrolet,2020,103239.0,Etanol,1.3,108.0,Automática,Dianteira,Regular,5.0,1 acidente leve,Sem histórico,Sim,Não,Sim,3.0,Sim,Couro Legítimo,Básico,Não,Sim,13.0,Não,Vermelho,18302
CAR00646,Honda,2022,187003.0,Flex,1.8,99.0,Automática,Dianteira,Regular,3.0,Sem acidentes,Completo,Sim,Sim,Sim,6.0,Sim,Couro Sintético,Multimídia,Não,Não,23.0,Não,Cinza,39845
CAR00004,Hyundai,2011,95270.0,Flex,1.0,205.0,Automática,Dianteira,Excelente,1.0,Sem acidentes,Parcial,Sim,Sim,Sim,5.0,Não,Tecido,Básico,Não,Sim,30.0,Não,Cinza,26089
CAR01819,Volkswagen,2011,128802.0,Flex,1.8,,Automática,Traseira,Bom,4.0,Sem acidentes,Completo,Sim,Sim,Sim,4.0,Sim,Tecido,Básico,Não,Sim,24.0,Não,Azul,34585
CAR00468,Honda,2015,222060.0,Flex,1.3,175.0,Automatizada,Traseira,Bom,5.0,Sem acidentes,Parcial,Não,Sim,Não,1.0,Sim,Tecido,Básico,Não,Não,33.0,Não,Preto,8000
CAR01346,Honda,2020,91795.0,Híbrido,1.0,148.0,Manual,Traseira,Regular,4.0,Sem acidentes,Completo,Não,Sim,Sim,4.0,Sim,Couro Legítimo,Básico,Não,Sim,2.0,Não,Vermelho,56470
CAR00006,Ford,2018,41081.0,Flex,1.6,177.0,CVT,Dianteira,Regular,1.0,1 acidente leve,Parcial,Sim,Sim,Sim,5.0,Sim,Couro Legítimo,Básico,Não,Sim,22.0,Não,Branco,46592
CAR01247,Volkswagen,2014,169005.0,Flex,1.8,74.0,Manual,Dianteira,Bom,3.0,1 acidente leve,Completo,Sim,Sim,Sim,3.0,Sim,Couro Sintético,Básico,Sim,Sim,4.0,Não,Azul,8000
CAR00920,Chevrolet,2019,137992.0,Flex,1.6,131.0,Manual,Traseira,Bom,1.0,Sem acidentes,Completo,Sim,Sim,Não,7.0,Não,Couro Legítimo,Básico,Não,Não,22.0,Não,Preto,61657
CAR00548,Hyundai,2024,123490.0,Elétrico,1.8,118.0,Automática,Dianteira,Regular,3.0,Sem acidentes,Parcial,Sim,Não,Sim,7.0,Sim,Tecido,Premium,Não,Não,16.0,Não,Prata,71769
CAR00229,Hyundai,2021,186646.0,Diesel,1.4,90.0,Automática,Dianteira,Bom,2.0,Sem acidentes,Parcial,Sim,Sim,Sim,3.0,Sim,Couro Sintético,Multimídia,Não,Sim,27.0,Não,Prata,47128
CAR01064,Volkswagen,2021,73975.0,Flex,1.8,282.0,Manual,Dianteira,Bom,4.0,Sem acidentes,Completo,Sim,Sim,Sim,8.0,Sim,Couro Sintético,Multimídia,Não,Não,33.0,Não,Azul,68783
CAR00543,Ford,2030,138060.0,Híbrido,1.0,158.0,Manual,Traseira,Regular,4.0,Sem acidentes,Parcial,Sim,Sim,Não,6.0,Sim,Tecido,Premium,Sim,Sim,19.0,Não,Preto,12910
CAR00243,Chevrolet,2019,157026.0,Diesel,1.4,106.0,Manual,4x4,Regular,5.0,Sem acidentes,Parcial,Não,Sim,Sim,2.0,Sim,Tecido,Básico,Não,Sim,26.0,Não,Vermelho,21792
CAR00899,Hyundai,2014,107811.0,FLEX,1.3,238.0,Manual,Dianteira,Regular,1.0,Sem acidentes,Parcial,Não,Sim,Sim,6.0,Sim,Tecido,Básico,Não,Não,30.0,Não,Preto,18868
CAR02385,Hyundai,2024,159237.0,Flex,1.6,74.0,Automatizada,Dianteira,Excelente,-2.0,Sem acidentes,Completo,Sim,Sim,Sim,3.0,Não,Tecido,Básico,Não,Não,10.0,Não,Vermelho,38000
CAR01161,Ford,2021,48395.0,Gasolina,1.8,234.0,Manual,Dianteira,Regular,1.0,Sem acidentes,Parcial,Sim,Sim,Sim,8.0,Sim,Tecido,Premium,Não,Não,8.0,Não,Preto,52496
CAR01875,Fiat,2019,28929.0,Etanol,1.4,252.0,Manual,4x4,Excelente,3.0,1 acidente leve,Parcial,Sim,Sim,Sim,8.0,Sim,Couro Sintético,Básico,Não,Sim,17.0,Não,Branco,77472
CAR02109,Hyundai,2017,216144.0,Diesel,1.8,255.0,Automatizada,Dianteira,Regular,2.0,1 acidente leve,Completo,Sim,Sim,Sim,1.0,Não,Tecido,Multimídia,Não,Sim,9.0,Não,Azul,13474
CAR01729,Toyota,2018,237679.0,Flex,1.4,276.0,Manual,Dianteira,Bom,3.0,Sem acidentes,Completo,Sim,Sim,Sim,1.0,Sim,Tecido,Básico,Não,Não,29.0,Não,Branco,22169
CAR01852,Volkswagen,2021,197971.0,Elétrico,1.8,140.0,Automatizada,Dianteira,Bom,5.0,Sem acidentes,Completo,Não,Não,Sim,8.0,Não,Couro Legítimo,Premium,Não,Não,12.0,Não,Branco,70969
CAR00843,Fiat,2014,81240.0,Flex,1.8,219.0,Automática,Dianteira,Excelente,1.0,1 acidente leve,Parcial,Sim,Não,Sim,5.0,Não,Couro Legítimo,Básico,Não,Não,8.0,Não,Vermelho,36930
CAR01374,Ford,2011,141093.0,Flex,1.8,87.0,Automática,Dianteira,Bom,2.0,1 acidente leve,Sem histórico,Sim,Sim,Sim,6.0,Sim,Tecido,Multimídia,Não,Não,14.0,Não,Prata,8000
CAR02126,Toyota,2022,102137.0,FLEX,1.8,281.0,Manual,Dianteira,Excelente,1.0,2+ acidentes,Parcial,Sim,Sim,Não,6.0,Não,Tecido,Básico,Não,Sim,20.0,Não,Vermelho,67608
CAR01827,Hyundai,2010,110982.0,Elétrico,1.3,87.0,Manual,Dianteira,Bom,2.0,Sem acidentes,Parcial,Sim,Sim,Não,8.0,Não,Couro Legítimo,Premium,Não,Não,36.0,Não,Cinza,34264
CAR01527,Hyundai,2016,236816.0,Gasolina,1.4,175.0,Automática,Dianteira,Bom,3.0,Sem acidentes,Completo,Sim,Não,Sim,6.0,Sim,Tecido,Básico,Não,Não,10.0,Sim,Preto,13285
CAR01606,Ford,2018,185922.0,Gasolina,2.0,83.0,Automática,Dianteira,Regular,3.0,2+ acidentes,Completo,Sim,Sim,Sim,2.0,Sim,Tecido,Premium,Não,Não,12.0,Não,Preto,8000
CAR00277,Hyundai,2012,173616.0,Flex,1.4,197.0,Automática,Traseira,Bom,3.0,1 acidente leve,Parcial,Sim,Sim,Sim,1.0,Sim,Couro Legítimo,Básico,Não,Não,0.0,Não,Branco,8000
CAR00662,Ford,2021,96176.0,Flex,1.4,277.0,Automática,4x4,Bom,1.0,Sem acidentes,Completo,Sim,Sim,Não,7.0,Sim,Couro Sintético,Básico,Não,Sim,4.0,Não,Azul,99786
CAR01869,Toyota,2019,11511.0,Gasolina,1.6,157.0,Automática,Dianteira,Bom,1.0,Sem acidentes,Sem histórico,Sim,Sim,Sim,5.0,Sim,Tecido,Básico,Não,Sim,25.0,Não,Preto,66975
CAR02135,Volkswagen,2010,60468.0,Flex,1.0,227.0,Manual,Dianteira,Bom,5.0,1 acidente leve,Completo,Sim,Sim,Sim,8.0,Sim,Tecido,Básico,Não,Não,13.0,Não,Cinza,8000
CAR02377,Ford,2015,242715.0,Diesel,1.4,122.0,Automática,Traseira,Regular,2.0,2+ acidentes,Completo,Sim,Sim,Não,4.0,Não,Couro Sintético,Básico,Não,Sim,14.0,Não,Azul,8000
CAR01902,Volkswagen,2020,40440.0,Etanol,1.4,213.0,Automática,4x4,Excelente,3.0,1 acidente leve,Completo,Sim,Sim,Sim,8.0,Sim,Tecido,Premium,Não,Não,1.0,Não,Branco,210104
CAR00315,Chevrolet,2023,30711.0,Flex,2.0,275.0,Manual,Dianteira,Regular,2.0,2+ acidentes,Completo,Sim,Sim,Sim,6.0,Sim,Tecido,Básico,Não,Não,4.0,Não,Prata,45057
CAR01467,Fiat,2018,197003.0,Diesel,1.0,282.0,Automática,Dianteira,Bom,3.0,1 acidente leve,Completo,Não,Sim,Sim,2.0,Sim,Tecido,Básico,Não,Sim,15.0,Sim,Branco,27083
