restaurant_id,location_type,neighborhood_safety,parking_available,outdoor_seating,cuisine_type,price_range,seating_capacity,years_in_business,waiters_count,avg_service_time_min,accepts_reservations,delivery_service,health_inspection_score,chef_experience_years,menu_variety_items,daily_specials,has_website,social_media_followers,instagram_posts_count,online_reviews_count,live_music,kids_friendly,accepts_groups,average_rating
REST01010,Bairro Nobre,Alta,Não,Não,Árabe,Moderado,125,23,12.0,87,Sim,Não,73.13,23.0,81,Sim,Não,6140.0,724,1749,Não,Sim,Sim,5.0
REST01199,Periferia,Média,Não,Não,Italiana,Moderado,130,27,2.0,32,Sim,Sim,56.92,17.0,50,Sim,Não,22395.0,802,1053,Não,Não,Sim,4.18
REST00590,Centro,Média,Sim,Não,Brasileira,Moderado,54,11,9.0,41,Sim,Sim,,14.0,36,Não,Não,,464,187,Não,Não,Não,4.25
REST00769,Shopping,Alta,Não,Não,Árabe,Caro,157,30,8.0,17,Não,Sim,53.94,2.0,15,Não,Não,39204.0,749,1551,Não,Sim,Não,4.55
REST00018,Shopping,Alta,Sim,Não,Americana,Econômico,165,5,7.0,71,Sim,Sim,97.58,23.0,18,Sim,Sim,47293.0,660,1312,Não,Não,Sim,5.0
REST01043,Subúrbio,Alta,Sim,Não,Italiana,Econômico,196,6,7.0,88,Não,Sim,89.09,23.0,89,Sim,Não,2301.0,737,1669,Não,Não,Sim,5.0
REST02065,Centro,Baixa,Não,Não,Americana,Moderado,143,1,20.0,77,Não,Sim,97.38,12.0,18,Sim,Sim,29149.0,382,801,Não,Não,Não,5.0
REST00286,Shopping,Média,Sim,Não,Americana,Moderado,145,7,9.0,73,Sim,Sim,76.04,11.0,105,Não,Não,11970.0,544,554,Sim,Não,Não,4.78
REST00429,Shopping,Alta,Sim,Não,Americana,Caro,189,30,6.0,23,Sim,Sim,96.12,20.0,31,Não,Sim,42447.0,19,1135,Não,Não,Sim,5.0
REST01965,Periferia,Média,Não,Não,Brasileira,Moderado,88,21,12.0,29,Sim,Sim,96.2,6.0,77,Não,Não,14291.0,145,1250,Não,Sim,Não,4.99
REST01390,Periferia,Alta,Sim,Sim,Vegetariana,Caro,63,5,18.0,53,Sim,Sim,82.24,30.0,120,Não,Sim,26025.0,943,107,Não,Não,Sim,5.0
REST00670,Centro,Baixa,Sim,Não,Árabe,Econômico,71,10,8.0,40,Sim,Sim,71.07,28.0,44,Não,Sim,7807.0,618,1781,Não,Não,Não,5.0
REST00032,Periferia,Baixa,Sim,Não,Japonesa,Moderado,193,2,17.0,65,Sim,Sim,69.14,16.0,38,Sim,Não,30437.0,862,408,Não,Sim,Sim,3.95
REST01342,Centro,Média,Não,Não,Brasileira,Econômico,47,20,14.0,84,Sim,Sim,71.53,23.0,76,Não,Sim,14006.0,242,1449,Sim,Não,Sim,4.76
REST00723,Bairro Nobre,Média,Sim,Não,Americana,Caro,191,21,20.0,77,Sim,Sim,83.37,23.0,68,Sim,Não,19782.0,882,701,Não,Não,Sim,5.0
REST00952,Subúrbio,Média,Sim,Não,Americana,Econômico,187,20,9.0,36,Sim,Sim,93.23,26.0,29,Não,Sim,249.0,227,1234,Não,Não,Sim,4.78
REST01806,Bairro Nobre,Média,Não,Não,Árabe,Moderado,106,21,7.0,17,Sim,Sim,98.32,17.0,61,Sim,Sim,38724.0,150,78,Não,Sim,Não,5.0
REST00215,Subúrbio,Média,Não,Não,Italiana,Econômico,81,2,14.0,21,Sim,Sim,83.02,28.0,65,Não,Não,34489.0,738,1704,Não,Sim,Sim,5.0
REST01831,Subúrbio,Média,Não,Não,Brasileira,Econômico,165,10,18.0,86,Sim,Não,77.79,16.0,143,Não,Sim,46637.0,63,1480,Sim,Não,Sim,5.0
REST01165,Bairro Nobre,Média,Sim,Não,Americana,Moderado,96,7,14.0,80,Sim,Sim,89.56,7.0,57,Sim,Não,34416.0,759,913,Não,Não,Não,5.0
REST00327,Subúrbio,Baixa,Não,Sim,Italiana,Moderado,158,29,15.0,21,Sim,Sim,71.24,30.0,104,Não,Não,48702.0,566,952,Não,Não,Sim,5.0
REST00561,Centro,Alta,Não,Não,Italiana,Muito Caro,153,24,19.0,65,Sim,Sim,81.18,11.0,24,Sim,Sim,28943.0,734,420,Não,Sim,Não,5.0
REST01087,Bairro Nobre,Média,Sim,Sim,Americana,Econômico,130,9,11.0,69,Não,Sim,96.32,16.0,143,Não,Sim,622.0,216,74,Não,Não,Não,5.0
REST01873,Subúrbio,Média,Sim,Não,Japonesa,Moderado,193,7,9.0,63,Sim,Sim,84.43,17.0,19,Sim,Não,5258.0,437,1773,Não,Sim,Sim,5.0
REST00342,Periferia,Alta,Sim,Não,Vegetariana,Caro,174,15,11.0,35,Sim,Sim,99.28,4.0,100,Não,Sim,44134.0,44,1058,Não,Sim,Não,5.0
REST00148,Subúrbio,Baixa,Não,Sim,Italiana,Muito Caro,102,4,17.0,25,Sim,Sim,80.93,16.0,141,Sim,Sim,12301.0,435,334,Não,Não,Sim,5.0
REST01883,Shopping,Média,Não,Não,Americana,Econômico,20,2,8.0,25,Sim,Não,59.36,16.0,93,Não,Não,1179.0,758,209,Não,Não,Sim,4.59
REST01108,Shopping,Alta,Não,Sim,Japonesa,Econômico,24,15,16.0,38,Sim,Sim,77.16,8.0,141,Não,Sim,6490.0,605,1795,Não,Não,Sim,5.0
REST00849,centro,Baixa,Não,Não,Japonesa,Moderado,149,1,19.0,86,Não,Não,88.91,17.0,91,Não,Sim,4415.0,769,852,Não,Sim,Não,5.0
REST00967,Centro,Baixa,Sim,Sim,Vegetariana,Moderado,67,3,13.0,44,Sim,Sim,69.2,6.0,115,Não,Não,9339.0,326,1073,Não,Sim,Sim,4.26
REST01073,Subúrbio,Baixa,Sim,Não,Italiana,Muito Caro,102,0,4.0,44,Não,Sim,57.95,23.0,125,Não,Sim,37166.0,567,1069,Não,Não,Sim,4.35
REST00156,Centro,Alta,Não,Sim,Brasileira,Moderado,157,20,13.0,34,Sim,Sim,81.69,7.0,108,Não,Não,38673.0,606,60,Não,Não,Sim,5.0
REST01704,Bairro Nobre,Média,Não,Sim,Árabe,Econômico,176,26,9.0,72,Sim,Sim,90.68,2.0,124,Não,Sim,45334.0,88,1254,Não,Não,Sim,5.0
REST01642,Subúrbio,Média,Não,Não,Japonesa,Econômico,98,28,5.0,32,Não,Não,86.19,7.0,39,Não,Não,43277.0,537,288,Sim,Sim,Sim,4.64
REST01003,Periferia,Média,Sim,Sim,Brasileira,Moderado,109,12,,49,Sim,Não,52.62,11.0,114,Sim,Não,32028.0,338,1307,Não,Não,Sim,3.35
REST01888,Subúrbio,Baixa,Não,Não,Italiana,Econômico,111,14,16.0,86,Não,Sim,95.57,18.0,16,Não,Não,42292.0,799,382,Não,Sim,Não,5.0
REST02111,Bairro Nobre,Baixa,Sim,Não,Brasileira,Muito Caro,28,26,20.0,78,Não,Sim,56.89,22.0,25,Não,Sim,3910.0,423,1467,Não,Sim,Sim,4.75
REST01892,Subúrbio,Média,Não,Sim,Japonesa,Moderado,192,11,16.0,46,Não,Sim,58.77,23.0,145,Não,Sim,38888.0,723,584,Não,Sim,Sim,4.47
REST02228,Centro,Baixa,Não,Sim,Brasileira,Caro,130,7,14.0,88,Sim,Sim,81.01,8.0,64,Sim,Não,306.0,949,901,Sim,Sim,Sim,4.32
REST02372,Shopping,Baixa,Sim,Não,Japonesa,Caro,147,1,10.0,69,Sim,Sim,91.3,10.0,52,Sim,Não,7350.0,118,852,Não,Não,Sim,4.53
REST01204,Centro,Alta,Sim,Não,Vegetariana,Moderado,90,2,5.0,28,Sim,Sim,54.02,15.0,38,Não,Não,31683.0,363,813,Não,Não,Sim,4.78
REST01671,Subúrbio,Baixa,Sim,Não,Italiana,Moderado,62,10,17.0,34,Não,Sim,55.81,10.0,124,Não,Sim,41185.0,300,206,Não,Não,Não,4.47
REST02365,Subúrbio,Média,Sim,Não,Vegetariana,Moderado,193,28,15.0,76,Não,Sim,84.67,23.0,32,Sim,Não,4290.0,607,1670,Sim,Sim,Não,5.0
REST01753,Periferia,Média,Sim,Não,Americana,Moderado,187,16,2.0,72,Sim,Sim,88.1,7.0,110,Sim,Sim,17490.0,937,714,Não,Não,Não,5.0
REST01515,Periferia,Alta,Sim,Sim,Japonesa,Moderado,49,21,19.0,49,Não,Sim,92.36,28.0,66,Não,Não,37845.0,500,1200,Não,Sim,Não,5.0
REST01829,Centro,Média,Sim,Não,Japonesa,Econômico,178,11,14.0,67,Sim,Sim,75.7,6.0,90,Sim,Sim,22343.0,802,815,Sim,Sim,Não,5.0
REST02025,Periferia,Alta,Não,Sim,Italiana,Caro,99,17,5.0,49,Sim,Sim,74.95,23.0,19,Não,Sim,15811.0,563,795,Não,Não,Sim,5.0
REST02261,Bairro Nobre,Média,Sim,Não,Árabe,Muito Caro,55,11,20.0,82,Sim,Não,89.2,7.0,40,Sim,Sim,19335.0,46,1305,Não,Sim,Sim,5.0
REST00939,Centro,Baixa,Sim,Sim,Árabe,Caro,120,30,2.0,29,Não,Não,51.44,25.0,129,Não,Sim,39241.0,156,1917,Não,Não,Sim,4.97
REST02263,Shopping,Média,Não,Não,Italiana,Muito Caro,153,16,15.0,44,Sim,Sim,79.75,6.0,73,Não,Sim,1537.0,364,1727,Não,Não,Sim,5.0
REST00347,Subúrbio,Baixa,Não,Sim,Japonesa,Moderado,180,10,18.0,33,Sim,Não,60.66,15.0,92,Sim,Não,3704.0,231,1894,Não,Sim,Sim,3.42
REST02103,bairro nobre,Baixa,Não,Não,Vegetariana,Moderado,55,30,20.0,18,Sim,Sim,72.5,11.0,27,Não,Sim,43164.0,891,882,Não,Não,Não,5.0
REST02495,Subúrbio,Média,Não,Não,Italiana,Caro,114,30,17.0,52,Sim,Sim,65.88,23.0,148,Não,Não,9960.0,386,750,Não,Sim,Sim,4.99
REST01454,Subúrbio,Média,Não,Sim,Italiana,Econômico,100,17,3.0,79,Não,Não,94.56,21.0,93,Não,Não,41684.0,242,10,Não,Não,Não,4.75
REST00386,Centro,Baixa,Sim,Sim,Americana,Caro,53,25,7.0,57,Sim,Sim,93.85,14.0,32,Não,Sim,22084.0,161,347,Não,Não,Não,5.0
REST01617,Periferia,Alta,Sim,Não,Árabe,Econômico,90,20,14.0,61,Sim,Não,82.14,19.0,133,Sim,Não,45824.0,595,1260,Não,Não,Sim,5.0
REST01675,Shopping,Média,Sim,Não,Brasileira,Moderado,53,2,8.0,51,Não,Sim,64.43,26.0,52,Sim,Não,5074.0,257,221,Não,Não,Não,4.26
REST00244,Subúrbio,Média,Não,Sim,Árabe,Moderado,178,3,11.0,39,Sim,Não,84.08,7.0,57,Não,Sim,41936.0,871,1821,Não,Não,Não,4.77
REST02486,Shopping,Baixa,Sim,Sim,Vegetariana,Moderado,91,5,2.0,41,Sim,Sim,52.88,,80,Não,Sim,27004.0,676,215,Não,Não,Sim,4.75
REST00937,Centro,Média,Sim,Não,Americana,Econômico,126,28,5.0,51,Não,Sim,92.29,13.0,31,Sim,Sim,36236.0,243,1255,Sim,Não,Sim,5.0
REST02165,Periferia,Média,Sim,Sim,Italiana,Moderado,78,20,6.0,43,Sim,Sim,65.52,24.0,46,Não,Sim,6262.0,774,915,Não,Não,Não,4.76
REST00313,Bairro Nobre,Alta,Sim,Sim,Italiana,Econômico,188,30,10.0,76,Sim,Sim,75.17,15.0,56,Sim,Sim,13485.0,264,77,Sim,Sim,Sim,5.0
REST02459,Centro,Média,Sim,Não,Árabe,Moderado,184,2,11.0,23,Sim,Sim,58.48,22.0,133,Não,Não,9362.0,787,1555,Não,Não,Sim,5.0
REST01560,Bairro Nobre,Alta,Não,Sim,Vegetariana,Caro,68,4,9.0,17,Sim,Sim,63.82,24.0,84,Sim,Sim,25592.0,761,1154,Não,Não,Sim,5.0
REST01333,Periferia,Média,Sim,Não,Italiana,Econômico,142,8,3.0,16,Não,Não,82.82,21.0,62,Não,Não,133772.0,228,297,Não,Não,Sim,5.0
REST00969,Periferia,Alta,Sim,Sim,Brasileira,Caro,167,2,10.0,70,Não,Não,98.05,30.0,60,Sim,Sim,33672.0,24,28,Não,Sim,Sim,5.0
REST00661,Shopping,Média,Não,Sim,Italiana  ,Caro,178,30,6.0,79,Sim,Não,83.45,17.0,93,Sim,Sim,7894.0,649,1880,Não,Não,Não,5.0
REST00936,Centro,Alta,Sim,Não,Árabe,Econômico,115,16,20.0,84,Não,Não,55.04,19.0,44,Não,Sim,38983.0,701,263,Sim,Não,Sim,5.0
REST00371,Bairro Nobre,Alta,Não,Sim,Japonesa,Econômico,182,26,20.0,53,Não,Sim,90.06,30.0,83,Não,Não,18959.0,150,710,Não,Sim,Sim,5.0
REST00567,Subúrbio,Média,Sim,Não,Árabe,Moderado,166,2,17.0,82,Não,Sim,75.03,20.0,12,Sim,Não,33563.0,525,1431,Sim,Não,Sim,4.78
REST02002,Subúrbio,Baixa,Sim,Não,Árabe,Econômico,36,22,3.0,28,Sim,Sim,61.98,5.0,64,Não,Sim,39020.0,433,1784,Sim,Sim,Não,4.4
REST00825,Centro,Média,Sim,Não,Árabe,Caro,118,12,19.0,60,Sim,Sim,91.32,18.0,51,Não,Sim,24372.0,477,954,Não,Não,Sim,5.0
REST00983,Periferia,Média,Não,Sim,Árabe,Econômico,21,21,19.0,57,Não,Sim,53.33,3.0,67,Sim,Não,14720.0,395,214,Não,Sim,Sim,3.52
REST02024,Shopping,Baixa,Sim,Sim,Italiana,Muito Caro,96,4,14.0,80,Sim,Sim,97.66,20.0,23,Não,Sim,385.0,956,249,Não,Não,Sim,5.0
REST01507,Centro,Média,Não,Não,Japonesa,Econômico,62,2,4.0,15,Não,Sim,55.1,6.0,13,Não,Sim,9539.0,598,1203,Não,Não,Sim,3.8
REST02167,Subúrbio,Baixa,Não,Sim,Italiana,Moderado,156,22,8.0,56,Sim,Sim,75.57,9.0,70,Não,Não,16114.0,216,1570,Não,Sim,Sim,4.2
REST01747,Bairro Nobre,Média,Sim,Sim,Vegetariana,Econômico,197,18,19.0,54,Não,Sim,91.14,15.0,84,Sim,Não,43902.0,541,870,Não,Não,Sim,5.0
REST00814,Centro,Baixa,Não,Sim,Italiana,Moderado,58,23,12.0,34,Sim,Sim,61.97,8.0,15,Não,Sim,5423.0,800,1817,Sim,Sim,Não,4.2
REST01431,Bairro Nobre,Baixa,Sim,Sim,Brasileira,Moderado,121,28,9.0,39,Não,Sim,90.53,7.0,96,Sim,Sim,2551.0,818,1305,Não,Não,Sim,5.0
REST00779,Subúrbio,Baixa,Não,Sim,Brasileira,Moderado,89,3,19.0,24,Sim,Sim,55.97,16.0,30,Sim,Sim,47764.0,907,1452,Não,Não,Sim,4.25
REST01321,Bairro Nobre,Alta,Não,Não,Japonesa,Moderado,97,19,18.0,27,Não,Sim,86.28,13.0,80,Sim,Sim,2030.0,235,712,Sim,Sim,Sim,5.0
REST01557,Subúrbio,Alta,Sim,Não,Americana,Moderado,159,6,6.0,34,Sim,Sim,58.25139606336869,18.0,59,Sim,Não,14852.0,129,644,Não,Não,Sim,4.56
REST01053,Centro,Baixa,Sim,Não,Brasileira,Moderado,156,6,11.0,53,Sim,Sim,63.75,15.0,33,Sim,Não,18214.0,392,381,Não,Não,Sim,3.59
REST01856,Shopping,Média,Sim,Sim,Árabe,Moderado,189,27,12.0,31,Não,Sim,57.63,15.0,36,Não,Não,16916.0,762,1343,Sim,Não,Sim,4.27
REST01014,Centro,Média,Sim,Não,Japonesa,Moderado,80,17,6.0,61,Não,Sim,68.46,20.0,100,Sim,Sim,38785.0,84,1621,Não,Não,Sim,5.0
REST01402,Shopping,Alta,Não,Não,Japonesa,Moderado,117,25,17.0,83,Sim,Sim,55.48,25.0,53,Não,Sim,17778.0,276,1239,Não,Não,Sim,5.0
REST01750,Shopping,Baixa,Sim,Não,Italiana,Econômico,139,17,12.0,25,Não,Sim,91.66,4.0,65,Não,Sim,5520.0,182,1817,Não,Não,Sim,5.0
REST02090,Bairro Nobre,Baixa,Sim,Sim,Vegetariana,Moderado,104,9,7.0,54,Não,Sim,55.28,11.0,88,Sim,Não,10397.0,194,1786,Não,Sim,Sim,4.01
REST02326,Subúrbio,Baixa,Não,Não,Vegetariana,Caro,157,18,20.0,23,Sim,Sim,67.66,25.0,19,Não,Não,484700.0,1,330,Não,Sim,Sim,4.3
REST00127,Shopping,Baixa,Sim,Não,Vegetariana,Muito Caro,133,7,14.0,63,Sim,Não,89.1,13.0,16,Não,Não,10637.0,894,267,Não,Sim,Sim,4.86
REST00888,Shopping,Média,Sim,Sim,Vegetariana,Econômico,97,27,18.0,45,Não,Sim,86.78,25.0,135,Sim,Não,25657.0,991,297,Não,Sim,Sim,5.0
REST02060,Shopping,Média,Sim,Sim,Vegetariana,Moderado,148,10,16.0,71,Não,Sim,61.61,28.0,119,Não,Não,12616.0,9,10,Não,Não,Sim,5.0
REST01348,Shopping,Média,Sim,Não,Italiana,Econômico,199,26,7.0,28,Sim,Sim,50.94,14.0,68,Sim,Não,24525.0,337,1654,Não,Não,Sim,5.0
REST01008,Centro,Alta,Sim,Não,Japonesa,Econômico,34,25,7.0,15,Sim,Sim,59.29,9.0,75,Não,Não,2818.0,732,1230,Não,Sim,Sim,5.0
REST00356,Subúrbio,Alta,Não,Sim,Brasileira,Moderado,42,23,19.0,53,Sim,Sim,77.07,10.0,122,Não,Não,8659.0,59,1062,Sim,Sim,Sim,4.82
REST01004,Periferia,Média,Sim,Não,Americana,Caro,169,30,11.0,51,Sim,Sim,69.83,26.0,13,Sim,Não,2921.0,93,994,Sim,Não,Sim,4.22
REST00683,Bairro Nobre,Baixa,Sim,Não,Americana,Moderado,128,23,7.0,77,Sim,Não,73.3,6.0,141,Sim,Sim,24316.0,944,1725,Não,Não,Sim,5.0
REST00828,Periferia,Alta,Não,Sim,Árabe,Econômico,186,2,4.0,45,Sim,Sim,82.16,3.0,39,Sim,Sim,47415.0,818,244,Não,Não,Sim,4.77
REST14271,Subúrbio,Média,Sim,Sim,Americana,Moderado,167,5,20.0,77,Sim,Sim,70.02,2.0,82,Sim,Sim,25275.0,117,1078,Não,Não,Sim,4.41
REST00985,Subúrbio,Média,Sim,Sim,Italiana,Moderado,141,19,2.0,32,Sim,Não,83.48,5.0,112,Sim,Não,33518.0,908,1637,Sim,Sim,Sim,5.0
REST01234,Bairro Nobre,Média,Sim,Sim,Vegetariana,Econômico,128,52,6.0,81,Sim,Sim,90.56,17.0,112,Não,Sim,45143.0,131,50,Não,Sim,Sim,5.0
REST02474,Subúrbio,Média,Sim,Não,Brasileira,Econômico,188,24,17.0,82,Não,Sim,85.51,27.0,40,Sim,Sim,30574.0,24,1766,Não,Não,Sim,5.0
REST00141,Centro,Alta,Sim,Não,Árabe,Caro,185,27,15.0,19,Sim,Sim,74.03,21.0,39,Sim,Sim,15552.0,13,1951,Não,Não,Sim,5.0
REST00218,Periferia,Baixa,Sim,Não,Americana  ,Moderado,29,6,15.0,26,Não,Sim,63.6,11.0,145,Sim,Não,8855.0,434,697,Sim,Não,Não,3.94
REST02067,Centro,Média,Não,Não,Brasileira,Moderado,30,15,11.0,36,Sim,Sim,69.86,16.0,112,Sim,Não,47993.0,449,360,Não,Não,Sim,5.0
REST02175,Bairro Nobre,Alta,Sim,Sim,Vegetariana,Econômico,152,8,16.0,42,Sim,Sim,65.13,30.0,81,Sim,Sim,10103.0,743,684,Sim,Não,Sim,5.0
REST02237,Periferia,Baixa,Sim,Não,Vegetariana,Moderado,149,3,2.0,69,Sim,Sim,97.88,19.0,125,Sim,Sim,414.0,267,461,Não,Não,Não,4.95
REST01741,Bairro Nobre,Baixa,Sim,Não,Árabe,Econômico,130,60,10.0,86,Sim,Sim,74.84,24.0,49,Sim,Não,6163.0,685,1862,Não,Não,Sim,4.73
REST01489,Shopping,Média,Sim,Não,Italiana,Moderado,78,18,12.0,63,Não,Não,67.52,11.0,75,Não,Não,44445.0,516,1629,Não,Sim,Sim,4.68
REST00023,Periferia,Média,Não,Não,Brasileira,Econômico,51,14,10.0,53,Sim,Não,98.87,17.0,92,Não,Sim,40585.0,673,1694,Não,Não,Não,5.0
REST00712,Shopping,Alta,Não,Não,Vegetariana,Econômico,87,4,4.0,21,Sim,Sim,78.39,4.0,75,Sim,Não,28190.0,43,1560,Sim,Não,Sim,5.0
REST01158,Centro,Alta,Não,Não,Vegetariana,Econômico,36,2,18.0,64,Sim,Sim,95.99,17.0,117,Não,Sim,13068.0,394,1293,Não,Sim,Sim,5.0
REST01801,Subúrbio,Baixa,Sim,Sim,Americana,Moderado,32,23,8.0,86,Não,Não,85.59,19.0,95,Sim,Não,11460.0,266,999,Não,Sim,Sim,4.8
REST00872,Periferia,Alta,Sim,Não,Americana,Moderado,200,12,19.0,26,Sim,Sim,91.02,16.0,53,Sim,Não,22567.0,332,1181,Não,Sim,Não,5.0
REST02283,Subúrbio,Média,Sim,Não,Americana,Moderado,161,19,2.0,65,Não,Sim,94.02,6.0,140,Sim,Sim,19661.0,887,453,Não,Sim,Não,5.0
REST00011,Periferia,Média,Sim,Sim,Americana,Econômico,28,22,14.0,74,Sim,Sim,67.69,3.0,104,Não,Sim,18659.0,636,1174,Não,Não,Sim,4.83
REST02130,Bairro Nobre,Baixa,Não,Não,Americana,Econômico,134,21,10.0,52,Sim,Sim,59.38,6.0,22,Não,Sim,27789.0,325,1114,Não,Não,Sim,3.88
REST02376,Shopping,Alta,Sim,Sim,Vegetariana,Moderado,148,27,17.0,46,Sim,Não,82.23,1.0,71,Sim,Sim,7630.0,973,549,Não,Não,Sim,5.0
REST01736,Centro,Alta,Sim,Sim,Americana,Moderado,40,21,19.0,78,Não,Sim,80.02,17.0,119,Não,Sim,8207.0,767,919,Não,Não,Sim,5.0
REST01316,Bairro Nobre,Média,Não,Sim,Árabe,Moderado,35,11,4.0,23,Sim,Sim,97.88,3.0,113,Não,Sim,32630.0,676,1459,Não,Sim,Sim,5.0
REST00755,Subúrbio,Alta,Sim,Sim,Japonesa,Econômico,73,4,13.0,32,Não,Sim,71.43,16.0,134,Não,Não,8061.0,299,787,Sim,Não,Não,5.0
REST00627,Periferia,Média,Sim,Não,Japonesa,Caro,124,26,8.0,62,Sim,Sim,51.79,29.0,18,Não,Não,36460.0,332,94,Sim,Não,Não,4.13
REST02239,Bairro Nobre,Média,Sim,Sim,Italiana,Moderado,163,8,18.0,19,Sim,Sim,55.13,27.0,87,Não,Sim,25999.0,925,1291,Não,Não,Sim,5.0
REST01500,Periferia,Alta,Não,Não,Árabe,Caro,21,23,16.0,68,Sim,Sim,77.91,9.0,118,Não,Não,24027.0,633,65,Não,Não,Sim,4.9
REST00130,Shopping,Alta,Não,Sim,Árabe,Econômico,44,2,16.0,46,Não,Sim,78.15,1.0,108,Não,Sim,33044.0,620,534,Não,Sim,Sim,4.83
REST00844,Centro,Média,Não,Não,Vegetariana,Moderado,137,8,19.0,25,Sim,Sim,71.33,24.0,135,Sim,Sim,40427.0,799,95,Não,Não,Não,5.0
REST00324,Centro,Média,Não,Sim,Árabe,Econômico,78,26,11.0,60,Não,Sim,72.42,27.0,33,Sim,Não,48843.0,639,1257,Não,Sim,Sim,4.99
REST02342,Centro,Média,Sim,Não,Brasileira,Moderado,169,1,13.0,55,Sim,Sim,62.25,8.0,67,Não,Sim,1591.0,150,1707,Não,Sim,Não,4.02
REST01484,Centro,Alta,Não,Não,Árabe,Caro,65,25,15.0,36,Não,Sim,97.73,5.0,61,Não,Não,40210.0,560,1671,Não,Não,Sim,5.0
REST01285,Shopping,Alta,Não,Não,Brasileira,Econômico,57,1,16.0,59,Sim,Sim,62.802523535171716,2.0,83,Não,Sim,12225.0,296,442,Não,Sim,Sim,4.59
REST02441,Periferia,Média,Sim,Não,Árabe,  Moderado,186,16,8.0,77,Sim,Sim,,5.0,84,Não,Não,26232.0,220,1231,Não,Sim,Sim,4.19
REST00015,Periferia,Baixa,Sim,Sim,Italiana,Moderado,155,11,20.0,79,Não,Sim,97.49,9.0,87,Sim,Sim,3421.0,813,367,Não,Não,Sim,5.0
REST00948,Periferia,Média,Não,Não,Árabe,Moderado,56,15,11.0,15,Sim,Sim,73.99,1.0,52,Não,Não,45562.0,627,1572,Não,Não,Não,4.33
REST00216,Subúrbio,Alta,Sim,Não,Italiana,Econômico,38,26,10.0,88,Sim,Sim,77.45,28.0,16,Não,Não,3159.0,338,1910,Não,Sim,Sim,5.0
REST01663,Bairro Nobre,Média,Não,Não,Vegetariana,Moderado,112,16,7.0,65,Não,Sim,81.75,24.0,136,Sim,Sim,18272.0,893,775,Não,Não,Não,5.0
REST01981,Periferia,Média,Não,Não,Americana,Econômico,179,11,12.0,66,Não,Não,95.64,24.0,86,Não,Sim,18711.0,584,1483,Não,Não,Não,5.0
REST01183,Shopping,Média,Não,Não,Vegetariana,Moderado,23,2,16.0,62,Sim,Sim,71.64,7.0,121,Não,Sim,30664.0,220,246,Não,Sim,Sim,4.75
REST01690,Shopping,Baixa,Sim,Sim,Vegetariana,Moderado,116,0,7.0,32,Sim,Sim,72.22,9.0,106,Sim,Não,37594.0,462,14,Não,Não,Sim,4.42
REST02390,Bairro Nobre,Alta,Sim,Sim,Brasileira,Econômico,69,12,19.0,29,Sim,Sim,70.95,20.0,57,Não,Sim,15106.0,983,1821,Não,Não,Não,5.0
REST00865,Subúrbio,Média,Não,Não,Brasileira,Moderado,109,5,19.0,45,Não,Não,82.31,1.0,82,Sim,Sim,29264.0,820,1877,Não,Não,Não,4.33
REST00517,Bairro Nobre,Média,Não,Não,Americana,Econômico,168,19,12.0,87,Não,Não,90.42,14.0,44,Não,Não,20984.0,488,1398,Não,Sim,Sim,4.48
REST00598,Shopping,Alta,Sim,Não,Japonesa,Caro,34,20,6.0,79,Não,Sim,91.66,4.0,139,Sim,Sim,26457.0,871,1334,Não,Não,Não,5.0
REST00196,Subúrbio,Média,Sim,Não,Japonesa,Moderado,147,17,4.0,42,Sim,Sim,,15.0,111,Sim,Sim,3365.0,765,700,Não,Não,Sim,4.14
REST01278,Shopping,Alta,Sim,Não,Americana,Moderado,277,11,12.0,80,Não,Sim,75.0,17.0,103,Sim,Sim,34149.0,457,1393,Não,Sim,Sim,5.0
REST00289,Subúrbio,Média,Sim,Não,Brasileira,Moderado,131,10,12.0,32,Sim,Sim,61.77,27.0,75,Não,Sim,8807.0,647,608,Não,Não,Não,4.37
REST00951,Periferia,Média,Sim,Não,Vegetariana,Econômico,38,14,16.0,31,Sim,Não,55.05,16.0,105,Sim,Não,1759.0,392,343,Não,Sim,Sim,4.55
REST02370,Subúrbio,Baixa,Sim,Não,Árabe,Moderado,45,24,8.0,60,Sim,Sim,64.56,8.0,50,Sim,Não,23720.0,946,684,Não,Não,Sim,4.08
REST01867,Bairro Nobre,Média,Não,Sim,Brasileira,Moderado,138,18,7.0,67,Sim,Sim,86.82,4.0,18,Sim,Sim,17018.0,841,1368,Sim,Sim,Não,4.4
REST02401,Periferia,Média,Sim,Sim,Árabe,Econômico,151,3,11.0,19,Sim,Sim,86.46,21.0,76,Sim,Sim,49493.0,418,756,Não,Não,Sim,5.0
REST01121,Bairro Nobre,Média,Não,Sim,Brasileira,Econômico,27,3,8.0,22,Sim,Sim,76.98,8.0,127,Sim,Sim,36843.0,531,1814,Não,Não,Sim,5.0
REST01609,Centro,Média,Sim,Não,Americana,Econômico,187,8,7.0,44,Sim,Não,59.75,16.0,93,Não,Sim,10508.0,217,1897,Não,Não,Sim,4.27
REST00550,Bairro Nobre,Média,Sim,Sim,Japonesa,Econômico,160,6,4.0,18,Sim,Sim,95.93,24.0,77,Não,Sim,27987.0,253,535,Não,Não,Sim,5.0
REST00157,Periferia,Baixa,Não,Não,Italiana,Caro,198,1,9.0,81,Sim,Sim,72.63,17.0,108,Sim,Não,3361.0,347,1772,Não,Não,Não,3.76
