employee_id,age,education_level,years_at_company,previous_experience_years,department,position_level,team_size,direct_reports,commute_time_min,work_mode,workspace_quality,noise_level,has_modern_equipment,software_training_hours,tools_satisfaction,sleep_hours_avg,exercise_days_week,stress_level,sick_days_last_year,salary_satisfaction,manager_quality,career_growth_score,work_life_balance,has_flexible_hours,has_health_insurance,has_meal_voucher,professional_development_budget,productive_hours_week
EMP00712,30,Ensino Médio,20,25,Financeiro,Pleno,9,11,49.0,Presencial,Bom,Moderado,Sim,12.0,10,8.0,5.0,Moderado,20,8,8,2,8,Não,Não,Sim,9705,38.8
EMP01158,22,Ensino Médio,6,18,Financeiro,Pleno,13,10,20.0,Presencial,Adequado,Moderado,Sim,4.0,2,9.8,7.0,Moderado,16,10,9,3,1,Não,Sim,Não,6765,36.0
EMP01801,43,Superior Incompleto,19,24,Financeiro,Sênior,19,11,61.0,Remoto,Adequado,Alto,Sim,64.0,1,7.5,0.0,Alto,20,3,2,2,1,Sim,Não,Sim,7577,29.4
EMP00872,27,Superior,9,18,RH,Sênior,3,5,77.0,Híbrido,Excelente,Alto,Sim,28.0,3,9.0,6.0,Alto,14,5,7,10,3,Não,Sim,Sim,8249,31.9
EMP02283,56,Superior Incompleto,20,2,RH,Júnior,11,0,36.0,Presencial,Bom,Moderado,Sim,39.0,2,9.4,4.0,Baixo,2,4,1,8,4,Sim,Sim,Sim,5142,35.2
EMP00011,32,Superior,15,1,Financeiro,Pleno,24,0,14.0,Presencial,Bom,Alto,Não,98.0,3,8.8,6.0,Moderado,3,8,4,6,7,Não,Sim,Sim,2800,38.1
EMP02130,40,Ensino Médio,11,16,Marketing,Coordenador,15,7,65.0,Híbrido,Bom,Moderado,Sim,18.0,4,7.8,5.0,Moderado,20,8,4,2,8,Não,Não,Não,7137,34.7
EMP02376,50,Ensino Médio,12,27,Vendas,Pleno,6,9,71.0,Presencial,Adequado,Moderado,Sim,58.0,5,8.2,2.0,Moderado,16,2,4,5,2,Não,Sim,Não,2568,27.1
EMP01736,54,Superior,13,14,Operações,Coordenador,7,6,89.0,Presencial,Bom,Alto,Sim,29.0,7,4.8,0.0,Muito Alto,17,2,2,6,3,Não,Sim,Sim,1204,24.1
EMP01316,30,Superior,6,12,Marketing,Júnior,15,6,112.0,Presencial,Bom,Moderado,Sim,67.0,4,8.4,1.0,Moderado,16,6,1,3,9,Sim,Não,Sim,8279,29.6
EMP00755,51,Superior,18,5,RH,Coordenador,24,10,197.0,Presencial,Excelente,Moderado,Sim,2.0,9,4.5,2.0,Muito Alto,8,10,5,7,4,Não,Sim,Não,6862,27.1
EMP00627,57,Superior Incompleto,20,14,RH  ,Júnior,17,11,97.0,Híbrido,Bom,Alto,Sim,58.0,7,5.6,2.0,Alto,18,4,10,3,5,Não,Sim,Não,8816,25.3
EMP02239,22,Superior,6,11,Financeiro,Sênior,7,10,66.0,Remoto,Bom,Baixo,Sim,28.0,2,9.5,5.0,Moderado,12,5,1,5,4,Não,Sim,Sim,4719,34.2
EMP01500,30,Ensino Médio,12,18,Operações,Júnior,22,12,114.0,Presencial,Bom,Moderado,Não,12.0,4,9.2,1.0,Baixo,11,4,9,8,5,Não,Não,Não,3664,23.6
EMP00130,35,Superior,13,16,TI,Sênior,23,13,114.0,Híbrido,Excelente,Alto,Sim,98.0,5,7.0,3.0,Moderado,2,6,7,4,10,Sim,Sim,Não,8907,40.0
EMP00844,38,Superior Incompleto,6,14,Vendas,Júnior,30,4,39.0,Presencial,Adequado,Baixo,Sim,8.0,5,8.6,5.0,Muito Alto,17,2,9,5,6,Não,Sim,Sim,8776,20.4
EMP00324,27,Ensino Médio,2,15,RH,Pleno,12,1,32.0,Remoto,Excelente,Alto,Sim,4.0,9,4.5,2.0,Moderado,3,2,6,8,3,Sim,Sim,Não,9345,34.0
EMP02342,50,Pós-graduação,17,12,Marketing,Coordenador,18,14,31.0,Remoto,Bom,Moderado,Sim,59.0,7,6.9,,Moderado,6,2,7,7,3,Sim,Não,Sim,2943,36.0
EMP01484,24,SUPERIOR,2,17,Operações,Sênior,16,3,38.0,Híbrido,Bom,Alto,Não,24.0,4,9.4,3.0,Moderado,1,7,10,6,7,Sim,Sim,Sim,6413,32.8
EMP01285,23,Ensino Médio,12,29,Operações,Sênior,21,2,16.0,Presencial,Excelente,Baixo,Não,45.0,10,7.6,5.0,Alto,19,5,1,7,6,Sim,Sim,Sim,8015,37.9
EMP02441,55,Superior,20,19,Financeiro,Júnior,29,8,112.0,Híbrido,Adequado,Alto,Não,64.0,4,6.9,0.0,Moderado,5,5,8,6,8,Sim,Sim,Sim,2312,31.4
EMP00015,45,Ensino Médio,16,10,RH,Pleno,11,0,91.0,Híbrido,Ruim,Baixo,Sim,87.0,1,7.0,5.0,Moderado,14,1,3,1,8,Não,Não,Sim,1320,28.5
EMP00948,59,Ensino Médio,9,8,RH,Júnior,26,4,106.0,Presencial,Bom,Moderado,Não,16.0,9,5.9,,Moderado,8,6,6,5,6,Não,Sim,Sim,8597,29.4
EMP00216,26,Superior,2,11,RH,Pleno,29,15,120.0,Presencial,Adequado,Alto,Não,48.0,2,8.0,5.0,Moderado,4,5,3,5,9,Sim,Não,Sim,7132,23.0
EMP01663,36,Superior Incompleto,20,23,Marketing,Sênior,17,0,105.0,Híbrido,Adequado,Moderado,Não,51.0,10,9.9,3.0,Moderado,6,6,3,1,6,Sim,Sim,Sim,7708,33.9
EMP01981,62,Superior,7,0,Financeiro,Pleno,25,2,74.0,Híbrido,Bom,Moderado,Sim,68.0,4,8.8,4.0,Moderado,1,7,6,7,6,Não,Sim,Sim,6331,38.0
EMP01183,49,Superior Incompleto,11,24,Operações,Pleno,23,4,104.0,Híbrido,Bom,Moderado,Sim,12.0,5,7.4,3.0,Moderado,7,1,7,6,10,Não,Sim,Sim,6625,36.9
EMP01690,51,Superior Incompleto,13,17,RH,Coordenador,4,9,88.0,Híbrido,Bom,Moderado,Sim,28.0,4,4.4,6.0,Muito Alto,14,5,8,3,10,Sim,Sim,Não,7712,34.6
EMP02390,26,Pós-graduação,16,6,Operações,Coordenador,9,3,71.0,Remoto,Excelente,Alto,Sim,44.0,2,6.7,7.0,Moderado,7,8,9,2,4,Não,Não,Sim,5334,35.8
EMP00865,40,Superior Incompleto,16,1,Financeiro,Júnior,9,15,78.0,Remoto,Bom,Moderado,Sim,67.0,9,9.5,2.0,Moderado,4,7,8,3,2,Não,Não,Sim,8275,39.9
EMP00517,60,Ensino Médio,12,18,Marketing,Gerente,5,14,120.0,Presencial,Bom,Moderado,Sim,49.0,10,4.5,7.0,Moderado,3,6,4,1,6,Não,Sim,Sim,1879,32.2
EMP00598,60,Superior,9,21,RH,Sênior,23,3,32.0,Presencial,Adequado,Moderado,Sim,94.0,10,8.5,1.0,Moderado,4,9,3,9,10,Sim,Sim,Não,111,36.3
EMP00196,23,Superior Incompleto,16,3,Operações,Sênior,26,13,114.0,Presencial,Adequado,Moderado,Sim,2.0,7,5.0,7.0,Moderado,13,6,3,7,2,Não,Sim,Sim,3203,27.7
EMP01278,33,Superior,2,7,Marketing,Sênior,25,0,45.0,Híbrido,Ruim,Baixo,Não,45.0,6,5.1,6.0,Alto,14,1,3,5,8,Não,Sim,Sim,9526,21.7
EMP00289,54,Superior,13,20,TI,Coordenador,14,10,36.0,Presencial,Excelente,Baixo,Não,67.0,6,8.5,4.0,Moderado,3,6,6,2,3,Não,Sim,Sim,3012,36.0
EMP00951,52,Superior,5,14,Vendas,Pleno,19,6,47.0,Presencial,Excelente,Alto,Não,69.0,5,8.7,6.0,Moderado,6,5,8,3,4,Sim,Não,Sim,8928,38.5
EMP02370,25,Ensino Médio,18,2,TI,Coordenador,18,2,102.0,Presencial,Bom,Moderado,Não,14.0,2,9.6,7.0,Moderado,11,10,2,1,9,Sim,Sim,Sim,2094,35.0
EMP01867,46,Superior Incompleto,3,14,Financeiro,Pleno,28,3,20.0,Presencial,Adequado,Alto,Sim,15.0,1,4.8,7.0,Alto,7,4,4,1,3,Não,Sim,Não,9528,23.7
EMP02401,22,Pós-graduação,1,20,Financeiro,Sênior,10,7,54.0,Remoto,Adequado,Moderado,Sim,69.0,7,7.3,3.0,Moderado,14,3,6,9,9,Não,Sim,Não,869,36.7
EMP01121,50,Superior,3,17,TI,Coordenador,14,13,27.0,Presencial,Ruim,Moderado,Sim,16.0,2,5.3,3.0,Alto,18,4,2,2,5,Sim,Sim,Sim,768,25.2
EMP01609,43,Superior,10,21,Marketing,Júnior,15,5,120.0,Presencial,Bom,Alto,Sim,81.0,6,10.0,6.0,Alto,8,10,2,1,7,Sim,Sim,Sim,2198,33.7
EMP00550,33,Pós-graduação,18,29,Marketing,Júnior,9,10,87.0,Remoto,Adequado,Moderado,Sim,62.0,6,6.8,3.0,Alto,4,8,3,7,2,Não,Sim,Não,1760,31.7
EMP00157,63,Superior,7,11,Marketing,Pleno,27,9,54.0,Presencial,Excelente,Baixo,Não,1.0,2,5.5,7.0,Moderado,8,3,1,10,9,Sim,Não,Sim,5784,33.0
EMP00420,46,Superior,16,7,TI,Pleno,18,1,28.0,Presencial,Adequado,Moderado,Sim,53.0,9,9.4,0.0,Muito Alto,6,6,8,5,1,Sim,Sim,Sim,2652,27.5
EMP00923,32,Superior Incompleto,9,3,TI,Pleno,21,12,32.0,Presencial,Adequado,Moderado,Sim,45.0,4,6.4,1.0,Muito Alto,14,10,7,8,10,Sim,Não,Não,9240,29.3
EMP02146,28,Ensino Médio,10,7,Vendas,Júnior,27,0,19.0,Remoto,Adequado,Alto,Sim,65.0,9,4.9,3.0,Muito Alto,13,1,2,6,2,Não,Sim,Sim,8182,24.2
EMP00478,24,Superior,4,24,Operações,Júnior,13,13,81.0,Presencial,Ruim,Baixo,Sim,0.0,5,9.8,1.0,Moderado,16,7,4,8,5,Sim,Sim,Sim,4202,29.7
EMP02387,28,Superior Incompleto,0,2,Marketing,Pleno,11,5,116.0,Presencial,Adequado,Moderado,Sim,47.0,7,9.1,,Moderado,9,5,1,2,6,Não,Não,Sim,1589,23.5
EMP02425,42,Superior,10,25,RH,Pleno,28,11,117.0,Híbrido,Excelente,Baixo,Sim,68.0,5,7.4,7.0,Baixo,20,2,7,3,9,Sim,Não,Não,9378,39.7
EMP01472,27,Superior Incompleto,2,20,Financeiro,Coordenador,8,8,65.0,Remoto,Ruim,Moderado,Não,61.0,2,8.7,4.0,Alto,1,8,6,7,9,Sim,Sim,Sim,3006,32.4
EMP00554,44,Superior Incompleto,7,0,Financeiro,Pleno,15,8,119.0,Remoto,Ruim,Alto,Sim,58.0,2,6.4,3.0,Alto,4,3,1,4,10,Não,Não,Sim,1982,22.6
EMP01203,44,Superior Incompleto,3,21,TI,Gerente,25,3,63.0,Presencial,Excelente,Moderado,Sim,31.0,4,4.6,1.0,Baixo,1,1,5,4,9,Sim,Sim,Sim,6682,31.3
EMP00391,29,Superior Incompleto,12,29,Marketing,Sênior,11,6,67.0,Híbrido,Bom,Alto,Não,29.0,2,6.1,5.0,Alto,5,10,7,6,4,Sim,Não,Não,3757,27.7
EMP00579,48,Ensino Médio,1,28,Marketing,Pleno,5,11,33.0,Híbrido,Adequado,Alto,Sim,26.0,1,4.3,1.0,Alto,10,9,7,5,3,Não,Sim,Não,8772,25.2
EMP02332,53,Superior,4,16,TI,Júnior,15,0,99.0,Remoto,Adequado,Moderado,Sim,92.0,9,6.5,6.0,Muito Alto,10,5,9,9,9,Sim,Sim,Não,3176,30.5
EMP01682,24,Pós-graduação,4,25,TI,Pleno,5,4,20.0,Presencial,Adequado,Moderado,Não,47.0,9,5.6,1.0,Moderado,13,8,8,1,9,Sim,Não,Não,3742,34.8
EMP02285,45,Superior Incompleto,2,18,Operações,Sênior,23,5,18.0,Híbrido,Adequado,Moderado,Sim,62.0,3,7.5,6.0,Baixo,7,3,7,7,5,Não,Sim,Sim,905,40.0
EMP00821,43,Ensino Médio,19,0,TI,Júnior,27,14,17.0,Remoto,Bom,Baixo,Sim,63.0,7,5.8,0.0,Moderado,9,9,3,3,1,Não,Sim,Sim,5841,37.0
EMP02411,56,Superior,18,3,Vendas,Pleno,21,0,63.0,Remoto,Bom,Moderado,Sim,,8,8.9,0.0,Baixo,6,5,2,10,2,Sim,Sim,Não,9398,39.2
EMP01007,63,Superior Incompleto,1,4,Marketing,Sênior,22,14,74.0,Híbrido,Bom,Baixo,Sim,10.0,9,7.5,1.0,Moderado,2,1,9,4,10,Não,Sim,Sim,12,35.2
EMP01249,47,Pós-graduação,10,18,Financeiro,Pleno,14,13,39.0,Híbrido,Bom,Alto,Sim,22.0,10,5.9,3.0,Moderado,4,4,6,2,1,Não,Sim,Sim,923,32.0
EMP01674,29,Pós-graduação,15,12,Operações,Coordenador,27,13,55.0,Híbrido,Excelente,Baixo,Sim,13.0,7,5.6,4.0,Muito Alto,9,1,8,7,8,Não,Sim,Sim,9798,31.4
EMP00665,34,Pós-graduação,5,22,TI,Pleno,12,11,,Híbrido,Adequado,Moderado,Sim,12.0,9,7.7,3.0,Moderado,6,2,3,4,6,Sim,Sim,Não,533,37.4
EMP02233,49,Ensino Médio,10,16,Financeiro,Pleno,19,15,43.0,Presencial,Excelente,Moderado,Não,44.0,1,6.4,5.0,Alto,16,8,3,2,9,Não,Sim,Sim,6488,32.3
EMP00143,51,Pós-graduação,16,3,RH,Pleno,20,12,57.0,Híbrido,Adequado,Baixo,Não,78.0,7,9.8,2.0,Muito Alto,0,2,6,3,3,Não,Sim,Sim,3011,24.3
EMP02193,29,Superior,17,0,RH,Pleno,10,6,36.0,Remoto,Bom,Moderado,Não,33.0,9,5.8,1.0,Alto,17,4,3,6,1,Sim,Não,Sim,2714,29.0
EMP01868,49,Superior,17,13,Financeiro,Júnior,24,5,47.0,Remoto,Excelente,Alto,Sim,38.0,3,8.0,2.0,Moderado,4,9,6,7,4,Não,Sim,Sim,3027,40.0
EMP00422,22,Pós-graduação,17,21,RH,Júnior,10,0,,Presencial,Excelente,Baixo,Não,,8,4.9,,Alto,3,3,5,6,5,Não,Sim,Não,4925,25.9
EMP00800,22,Ensino Médio,11,0,Marketing,Coordenador,4,5,88.0,Remoto,Excelente,Baixo,Sim,52.0,7,5.6,,Moderado,10,6,3,6,8,Não,Sim,Não,439,38.9
EMP00616,46,Ensino Médio,1,23,Vendas,Júnior,17,15,27.0,Presencial,Adequado,Baixo,Sim,78.0,3,9.2,2.0,Moderado,14,2,3,10,10,Sim,Sim,Não,634,29.2
EMP01319,22,Superior Incompleto,12,20,Marketing,Gerente,26,0,38.0,Remoto,Bom,Moderado,Sim,77.0,7,4.7,0.0,Muito Alto,19,8,3,10,5,Sim,Sim,Não,308,33.4
EMP00296,28,Pós-graduação,12,27,TI,Pleno,4,11,44.0,Presencial,Adequado,Moderado,Não,15.0,3,9.3,3.0,Alto,12,4,3,1,6,Não,Sim,Não,5447,28.3
EMP00402,37,Superior,20,29,Financeiro,Pleno,24,0,10.0,Presencial,Adequado,Moderado,Sim,76.0,3,5.6,0.0,Muito Alto,4,6,3,6,9,Não,Não,Sim,3844,31.4
EMP00089,28,Ensino Médio,13,21,RH,Sênior,19,8,25.0,Presencial,Bom,Moderado,Sim,99.0,6,8.2,2.0,Alto,13,5,8,2,9,Sim,Sim,Não,5342,33.5
EMP02440,32,Ensino Médio,12,30,Operações,Júnior,20,15,49.0,Híbrido,Bom,Alto,Sim,14.0,2,8.5,4.0,Alto,14,2,4,3,7,Sim,Não,Sim,4148,30.6
EMP02480,51,Ensino Médio,6,7,Operações,Júnior,15,10,86.0,Presencial,Adequado,Baixo,Sim,93.0,10,9.4,0.0,Alto,12,4,3,5,1,Não,Sim,Sim,111,23.6
EMP00132,48,Superior,11,2,RH,Júnior,7,2,86.0,Remoto,Bom,Moderado,Sim,71.0,4,9.3,1.0,Moderado,3,10,9,7,7,Sim,Sim,Não,5104,40.0
EMP01610,47,Superior Incompleto,5,14,Marketing,Pleno,8,9,79.0,Híbrido,Excelente,Moderado,Sim,3.0,8,8.2,2.0,Moderado,7,3,4,8,7,Não,Não,Não,5367,30.7
EMP01599,53,Pós-graduação,1,12,Marketing,Pleno,10,15,88.0,Presencial,Adequado,Moderado,Não,67.0,7,6.2,4.0,Moderado,3,6,8,6,6,Sim,Não,Sim,5624,28.8
EMP02451,53,Ensino Médio,14,8,TI,Pleno,24,13,36.0,Presencial,Bom,Baixo,Sim,1.0,4,4.9,3.0,Moderado,12,4,5,10,5,Não,Não,Não,5602,31.5
EMP01403,50,Superior Incompleto,1,21,Marketing,Coordenador,8,15,62.0,Híbrido,Ruim,Moderado,Sim,16.0,6,6.8,5.0,Moderado,9,5,3,1,9,Sim,Sim,Sim,264,29.6
EMP02132,31,Ensino Médio,13,25,RH,Sênior,24,15,74.0,Presencial,Adequado,Moderado,Sim,24.0,9,4.1,4.0,Alto,9,5,1,5,9,Sim,Não,Sim,1100,27.4
EMP02186,34,Superior Incompleto,4,17,Vendas,Júnior,24,8,76.0,Presencial,Bom,Moderado,Não,10.0,3,6.0,6.0,Moderado,8,3,5,8,5,Sim,Sim,Sim,4268,27.2
EMP02046,57,Superior,12,22,Vendas,Coordenador,22,10,111.0,Presencial,Excelente,Moderado,Não,36.0,8,9.1,1.0,Alto,5,2,5,8,6,Não,Sim,Sim,3903,23.5
EMP00725,55,Superior Incompleto,15,0,Operações,Pleno,16,11,39.0,Híbrido,Bom,Moderado,Não,94.0,6,7.8,5.0,Alto,19,4,9,4,3,Sim,Sim,Sim,4350,37.6
EMP01315,30,Superior,16,12,Operações,Pleno,8,4,59.0,Presencial,Bom,Moderado,Sim,93.0,10,6.5,7.0,Baixo,16,7,4,1,6,Não,Sim,Sim,6386,34.8
EMP01809,50,Pós-graduação,20,17,Financeiro,Júnior,21,13,59.0,Presencial,Bom,Alto,Sim,95.0,6,4.9,0.0,Baixo,1,8,6,3,2,Sim,Não,Sim,1059,35.6
EMP00270,45,Ensino Médio,14,22,Marketing,Pleno,9,12,68.0,Remoto,Bom,Moderado,Sim,94.0,4,9.4,7.0,Moderado,14,4,4,10,3,Não,Não,Sim,9939,36.0
EMP02085,51,Superior Incompleto,25,13,Operações,Pleno,10,7,23.0,Híbrido,Adequado,Moderado,Sim,86.0,4,6.3,0.0,Moderado,19,3,2,8,8,Não,Sim,Sim,6049,29.9
EMP02257,44,Ensino Médio,9,25,Marketing,Pleno,12,2,17.0,Remoto,Adequado,Moderado,Sim,42.0,10,5.7,7.0,Muito Alto,19,2,5,5,6,Sim,Sim,Sim,7736,27.2
EMP01373,28,Superior,7,29,Operações,Pleno,24,11,114.0,Híbrido,Bom,Alto,Sim,24.0,9,4.1,6.0,Moderado,4,7,8,8,6,Não,Não,Não,2365,30.2
EMP00918,22,Superior Incompleto,20,10,Marketing,Coordenador,11,7,22.0,Híbrido,Excelente,Moderado,Sim,7.0,2,4.1,5.0,Alto,11,7,7,5,1,Não,Sim,Sim,7281,37.2
EMP02288,35,Superior Incompleto,6,0,Marketing,Pleno,17,14,67.0,Híbrido,Bom,Baixo,Não,90.0,3,4.6,1.0,Moderado,0,3,7,4,10,Sim,Sim,Não,3144,38.4
EMP01320,46,Superior,3,1,RH,Júnior,21,3,68.0,Presencial,Excelente,Alto,Não,23.0,6,9.5,4.0,Alto,16,8,2,10,7,Sim,Sim,Não,6798,31.0
EMP02157,42,Pós-graduação,12,1,TI,Sênior,5,0,110.0,Remoto,Ruim,Baixo,Sim,2.0,9,5.5,0.0,Moderado,4,8,3,5,2,Não,Sim,Sim,6030,26.1
EMP00588,43,Ensino Médio,18,1,Vendas,Sênior,15,8,90.0,Presencial,Bom,Baixo,Sim,31.0,10,8.1,1.0,Baixo,13,4,6,3,10,Sim,Não,Não,1710,33.5
EMP01630,50,Superior,5,6,RH,Júnior,4,12,76.0,Remoto,Adequado,Moderado,Não,68.0,10,6.8,7.0,Muito Alto,14,3,8,6,2,Sim,Sim,Não,4580,21.9
EMP11953,31,Superior,4,23,Vendas,Júnior,11,10,116.0,Presencial,Excelente,Baixo,Sim,92.0,2,5.3,3.0,Moderado,8,8,8,4,5,Sim,Não,Sim,6923,39.8
EMP00376,49,Superior Incompleto,15,22,Operações,Sênior,19,10,89.0,Presencial,Ruim,Moderado,Sim,100.0,2,7.5,0.0,Moderado,20,3,6,4,7,Sim,Sim,Não,1924,33.2
EMP00334,53,Superior,3,23,Vendas,Pleno,22,1,60.0,Remoto,Adequado,Baixo,Sim,68.0,7,8.2,2.0,Alto,11,6,8,4,9,Não,Sim,Sim,7232,32.5
EMP01833,57,SUPERIOR INCOMPLETO,13,16,Operações,Júnior,29,3,17.0,Presencial,Bom,Baixo,Sim,74.0,9,5.8,1.0,Alto,13,2,5,8,6,Sim,Sim,Não,8163,30.7
EMP02368,54,Superior,10,30,Vendas,Júnior,26,5,67.0,Presencial,Adequado,Moderado,Sim,2.0,9,6.6,7.0,Moderado,17,2,3,10,7,Não,Não,Sim,7922,29.0
EMP01119,45,Superior,11,13,RH,Pleno,11,14,79.0,Presencial,Adequado,Baixo,Não,31.0,10,7.7,7.0,Baixo,6,3,4,1,1,Sim,Sim,Sim,4765,39.3
EMP01443,46,Superior,5,24,Operações,Sênior,21,13,33.0,Remoto,Adequado,Baixo,Sim,37.0,4,6.1,0.0,Moderado,18,10,8,7,9,Sim,Não,Sim,133,38.9
EMP00911,47,Ensino Médio,8,0,Vendas,Júnior,13,15,99.0,Remoto,Adequado,Baixo,Sim,54.0,6,9.3,5.0,Moderado,16,8,5,10,6,Sim,Sim,Não,6250,39.7
EMP00777,52,Ensino Médio,15,4,RH,Júnior,19,1,33.0,Presencial,Bom,Moderado,Sim,46.0,5,5.1,6.0,Moderado,15,1,9,10,6,Sim,Sim,Não,594,36.5
EMP01785,39,Superior,19,28,Marketing,Pleno,25,0,99.0,Híbrido,Excelente,Moderado,Sim,91.0,7,7.0,1.0,Alto,9,1,1,4,5,Sim,Sim,Sim,7408,34.0
EMP00329,50,Superior,18,19,RH,Sênior,24,10,26.0,Híbrido,Excelente,Moderado,Não,92.0,8,5.4,1.0,Moderado,13,4,7,2,6,Sim,Sim,Não,7032,40.0
EMP01343,40,Ensino Médio,2,15,RH,Pleno,6,9,35.0,Híbrido,Ruim,Alto,Não,34.0,4,5.9,5.0,Muito Alto,19,8,3,4,6,Não,Não,Sim,4282,21.8
EMP00321,49,Superior,9,29,Financeiro,Júnior,7,3,85.0,Remoto,Adequado,Baixo,Sim,47.0,7,6.0,5.0,Alto,19,1,3,7,2,Não,Sim,Sim,9017,27.1
EMP02051,65,Superior Incompleto,8,21,Operações,Pleno,19,11,58.0,Híbrido,Bom,Alto,Sim,92.0,8,6.6,,Baixo,4,10,10,8,1,Sim,Não,Não,2760,40.0
EMP00013,57,Superior Incompleto,6,21,RH,Pleno,8,5,29.0,Presencial,Adequado,Moderado,Não,64.0,7,5.9,4.0,Moderado,20,6,10,1,6,Não,Não,Não,212,31.4
EMP00898,25,Superior,17,4,Marketing,Pleno,12,11,76.0,Remoto,Bom,Baixo,Não,39.0,10,4.6,3.0,Muito Alto,6,5,9,3,7,Não,Não,Sim,5975,35.6
EMP00172,34,Superior Incompleto,0,10,RH,Sênior,8,8,33.0,Híbrido,Adequado,Moderado,Sim,23.0,5,9.1,3.0,Alto,10,4,2,3,2,Não,Não,Sim,9893,30.0
EMP00261,30,Superior,14,16,Operações,Sênior,28,2,113.0,Remoto,Bom,Moderado,Não,64.0,6,5.9,1.0,Baixo,19,7,4,9,6,Sim,Sim,Sim,5285,34.0
EMP02281,59,Ensino Médio,1,0,Financeiro,Júnior,6,6,40.0,Remoto,Excelente,Moderado,Sim,50.0,3,7.6,4.0,Alto,4,10,3,6,4,Sim,Sim,Sim,2987,40.0
EMP00690,55,Superior Incompleto,12,17,Operações,Sênior,7,5,76.0,Híbrido,Bom,Baixo,Não,93.0,3,7.1,2.0,Alto,12,10,10,8,8,Sim,Sim,Sim,2276,40.0
EMP00902,59,Pós-graduação,11,4,Vendas,Coordenador,19,11,30.0,Remoto,Bom,Baixo,Sim,13.0,3,9.8,2.0,Alto,15,4,1,10,3,Sim,Sim,Sim,9422,28.9
EMP00259,58,Pós-graduação,19,0,Operações,Júnior,30,2,33.0,Presencial,Adequado,Moderado,Não,8.0,2,7.0,1.0,Moderado,12,5,8,7,6,Sim,Sim,Não,6185,32.6
EMP00845,60,Ensino Médio,15,9,RH,Pleno,6,11,27.0,Remoto,Bom,Baixo,Não,60.0,7,8.9,5.0,Moderado,7,4,5,2,7,Não,Sim,Sim,3965,35.1
EMP02321,34,Superior Incompleto,10,28,TI,Júnior,5,4,23.0,Remoto,Excelente,Moderado,Sim,84.0,7,4.7,4.0,Moderado,15,5,4,6,9,Não,Sim,Não,6907,36.3
EMP00139,53,Superior,11,24,TI,Júnior,24,2,94.0,Híbrido,Excelente,Baixo,Não,94.0,7,8.9,7.0,Alto,19,4,1,10,8,Não,Sim,Não,3495,30.6
EMP01574,34,Pós-graduação,9,26,Financeiro,Sênior,5,7,112.0,Presencial,Bom,Moderado,Sim,1.0,8,7.7,7.0,Moderado,6,4,10,1,6,Sim,Sim,Sim,22,40.0
EMP00320,65,Superior,6,24,RH,Sênior,18,13,63.0,Híbrido,Ruim,Moderado,Sim,68.0,5,4.4,2.0,Moderado,10,3,8,3,8,Sim,Não,Sim,9308,34.1
EMP00654,29,Superior,8,13,TI,Sênior,22,15,35.0,Presencial,Excelente,Moderado,Sim,99.0,8,7.4,4.0,Moderado,0,4,10,8,4,Sim,Sim,Sim,8252,40.0
EMP01939,44,Pós-graduação,9,14,Operações,Júnior,25,2,83.0,Presencial,Excelente,Moderado,Não,,10,7.1,7.0,Alto,2,5,2,9,7,Sim,Sim,Sim,1451,33.5
EMP02040,33,Ensino Médio,13,13,Financeiro,Júnior,25,5,98.0,Presencial,Excelente,Moderado,Não,20.0,4,9.5,6.0,Alto,9,7,2,3,10,Sim,Sim,Sim,1058,34.0
EMP00559,35,Ensino Médio,6,17,Financeiro,Coordenador,11,12,82.0,Presencial,Excelente,Alto,Sim,54.0,5,6.6,7.0,Alto,10,4,2,4,6,Sim,Não,Não,4951,25.4
EMP00140,60,Superior Incompleto,0,10,Operações,Júnior,9,2,94.0,Presencial,Adequado,Baixo,Não,41.0,10,5.7,2.0,Alto,11,9,9,8,8,Sim,Sim,Sim,1337,30.3
EMP00113,44,Superior,17,25,RH,Júnior,25,15,50.0,Presencial,Adequado,Baixo,Sim,17.0,6,4.9,7.0,Moderado,12,3,2,7,3,Sim,Sim,Não,780,33.8
EMP00532,46,Superior,9,24,TI,Júnior,24,13,70.0,Presencial,Adequado,Baixo,Sim,60.0,3,8.9,4.0,Alto,16,1,5,9,3,Não,Não,Sim,2939,28.2
EMP00225,37,Superior Incompleto,3,12,Marketing,Gerente,11,10,27.0,Híbrido,Bom,Moderado,Sim,24.0,7,5.3,6.0,Baixo,5,6,4,6,2,Sim,Sim,Não,9653,37.6
EMP00724,47,Superior,9,30,Marketing,Pleno,14,2,80.0,Remoto,Excelente,Baixo,Sim,37.0,4,4.9,3.0,Baixo,6,3,1,7,5,Não,Sim,Não,9992,40.0
EMP02339,50,Pós-graduação,14,11,Financeiro,Sênior,11,8,109.0,Remoto,Adequado,Moderado,Sim,44.0,1,6.0,1.0,Alto,17,2,3,6,3,Não,Não,Sim,927,24.5
EMP02155,56,Superior,4,15,TI,Júnior,22,6,18.0,Híbrido,Bom,Alto,Sim,86.0,10,8.1,,Alto,7,8,8,7,7,Não,Sim,Não,4855,40.0
EMP01434,26,Superior,16,8,Operações,Júnior,23,15,111.0,Presencial,Adequado,Baixo,Sim,61.0,9,8.0,0.0,Moderado,2,9,10,7,3,Sim,Sim,Sim,3649,38.7
